timestamp,open,high,low,close,volume,trade_count,vwap
2015-12-01 09:30:00+00:00,746.0,746.0,746.0,746.0,138,1,746.0
2015-12-01 11:00:00+00:00,745.5,745.5,745.5,745.5,312,4,745.5
2015-12-01 13:30:00+00:00,745.89,746.85,745.89,746.0,2639,25,746.029197
2015-12-01 14:00:00+00:00,747.0,748.0,746.3,746.51,1115,30,747.300296
2015-12-01 14:30:00+00:00,747.11,760.5,746.7,760.35,375766,5207,753.995231
2015-12-01 15:00:00+00:00,759.72,761.16,758.04,758.445,257107,3813,759.489347
2015-12-01 15:30:00+00:00,758.43,762.68,757.91,761.4,168982,3104,759.978589
2015-12-01 16:00:00+00:00,761.38,762.4576,760.3901,761.9711,108804,2115,761.715751
2015-12-01 16:30:00+00:00,762.0,763.98,760.79,761.13,99873,1871,762.415349
2015-12-01 17:00:00+00:00,761.31,763.485,760.43,762.52,80030,1553,762.068419
2015-12-01 17:30:00+00:00,762.65,763.56,761.85,763.15,95200,1791,762.705235
2015-12-01 18:00:00+00:00,763.15,763.75,761.1585,761.52,89578,1561,762.814559
2015-12-01 18:30:00+00:00,761.81,761.98,759.44,759.7931,67143,1284,760.273182
2015-12-01 19:00:00+00:00,759.75,762.43,759.44,762.1,57233,1416,761.107143
2015-12-01 19:30:00+00:00,761.903,766.4,761.8501,766.21,113407,2521,764.254779
2015-12-01 20:00:00+00:00,766.22,767.95,765.31,767.95,191728,3259,766.52636
2015-12-01 20:30:00+00:00,767.87,768.95,766.45,767.0,311172,5319,767.771779
2015-12-01 21:00:00+00:00,767.04,767.18,766.93,767.05,102681,51,767.023418
2015-12-01 21:30:00+00:00,767.15,767.15,767.1,767.1,1128,12,767.113915
2015-12-01 22:00:00+00:00,767.0,767.1,767.0,767.0,1018,11,767.006582
2015-12-01 22:30:00+00:00,766.69,766.69,766.5,766.5,640,7,766.541687
2015-12-01 23:30:00+00:00,767.1,767.1,767.1,767.1,300,4,767.099
2015-12-02 00:30:00+00:00,766.5,766.5,766.5,766.5,200,1,766.5
2015-12-02 12:00:00+00:00,767.73,767.73,767.73,767.73,265,4,767.728037
2015-12-02 12:30:00+00:00,767.39,767.39,767.39,767.39,100,1,767.39
2015-12-02 13:00:00+00:00,767.36,768.5,767.36,767.56,2584,20,767.782229
2015-12-02 13:30:00+00:00,767.55,767.55,766.31,766.48,876,13,766.882169
2015-12-02 14:00:00+00:00,766.05,768.77,766.05,768.77,1958,33,768.219346
2015-12-02 14:30:00+00:00,768.9,775.955,768.27,773.6,321376,5115,773.148738
2015-12-02 15:00:00+00:00,773.76,774.08,769.57,772.06,173502,3079,771.942712
2015-12-02 15:30:00+00:00,771.86,773.266,768.73,768.8,113986,2078,771.1243
2015-12-02 16:00:00+00:00,768.88,770.48,767.22,768.07,108105,2053,768.33255
2015-12-02 16:30:00+00:00,767.83,770.77,767.7,770.4,89573,1638,769.206846
2015-12-02 17:00:00+00:00,770.74,772.8,768.04,769.595,100379,1738,770.604917
2015-12-02 17:30:00+00:00,769.525,769.74,767.69,769.2,91184,1491,768.641486
2015-12-02 18:00:00+00:00,768.858,769.32,767.2,768.43,68841,1394,767.993376
2015-12-02 18:30:00+00:00,768.56,769.09,765.261,766.1,114082,1914,767.596796
2015-12-02 19:00:00+00:00,766.21,766.21,761.13,763.62,190900,3167,763.581688
2015-12-02 19:30:00+00:00,763.23,763.45,759.58,759.5975,195427,2929,761.513266
2015-12-02 20:00:00+00:00,759.855,764.4,758.96,762.825,192291,3060,762.533318
2015-12-02 20:30:00+00:00,762.88,764.18,761.45,762.37,316606,5055,762.791537
2015-12-02 21:00:00+00:00,762.38,763.0,762.0,762.75,102417,47,762.455061
2015-12-02 21:30:00+00:00,762.5,762.5,762.5,762.5,750,3,762.5
2015-12-02 22:30:00+00:00,763.0,763.0,763.0,763.0,250,4,762.99156
2015-12-02 23:00:00+00:00,762.38,763.0,762.38,763.0,32680,5,762.382923
2015-12-02 23:30:00+00:00,763.27,763.27,763.27,763.27,150,1,763.27
2015-12-03 00:00:00+00:00,764.0,764.0,764.0,764.0,285,2,764.0
2015-12-03 09:30:00+00:00,768.96,768.96,768.96,768.96,500,5,768.8448
2015-12-03 11:30:00+00:00,768.74,769.25,768.74,769.25,2000,9,769.0932
2015-12-03 12:00:00+00:00,768.5,768.98,768.19,768.87,2749,26,768.541833
2015-12-03 12:30:00+00:00,768.53,768.53,766.41,766.42,3593,39,767.467384
2015-12-03 13:00:00+00:00,766.93,766.95,766.37,766.37,1357,13,766.841562
2015-12-03 13:30:00+00:00,766.4,766.4,763.0,765.41,8773,96,765.032674
2015-12-03 14:00:00+00:00,766.15,767.44,765.51,765.51,3058,37,766.648015
2015-12-03 14:30:00+00:00,766.01,768.995,761.26,764.26,221206,3435,764.758874
2015-12-03 15:00:00+00:00,764.28,764.729,759.0,760.474,174775,2903,761.275754
2015-12-03 15:30:00+00:00,759.97,762.31,758.405,762.045,124449,2566,760.600364
2015-12-03 16:00:00+00:00,761.84,766.0598,760.935,762.7,139271,2751,763.390076
2015-12-03 16:30:00+00:00,762.46,762.71,760.0,760.04,66158,1455,761.114101
2015-12-03 17:00:00+00:00,760.04,760.205,753.22,754.1689,140610,2451,756.642257
2015-12-03 17:30:00+00:00,754.17,755.9836,753.4,753.78,128384,2314,754.628262
2015-12-03 18:00:00+00:00,753.8181,757.02,750.6442,756.55,143164,2548,753.709895
2015-12-03 18:30:00+00:00,756.49,756.7299,751.03,751.17,158941,2657,753.538421
2015-12-03 19:00:00+00:00,751.43,751.85,749.45,749.6476,168776,2716,750.608841
2015-12-03 19:30:00+00:00,750.0,751.0,745.63,750.932,181257,3254,748.442186
2015-12-03 20:00:00+00:00,751.11,753.41,748.88,752.25,199837,3460,751.24143
2015-12-03 20:30:00+00:00,751.86,754.17,750.81,752.53,339360,5318,752.781029
2015-12-03 21:00:00+00:00,752.54,753.06,750.0,753.06,366880,23,752.539773
2015-12-04 00:00:00+00:00,755.0,755.0,755.0,755.0,300,1,755.0
2015-12-04 09:00:00+00:00,758.41,758.41,758.41,758.41,248,1,758.41
2015-12-04 10:00:00+00:00,757.19,757.19,757.19,757.19,100,1,757.19
2015-12-04 12:00:00+00:00,756.89,756.89,756.89,756.89,100,1,756.89
2015-12-04 13:30:00+00:00,755.87,757.74,755.0,755.06,1875,32,756.423381
2015-12-04 14:00:00+00:00,755.4,756.0,753.55,753.71,5877,93,754.592411
2015-12-04 14:30:00+00:00,753.49,761.89,750.0,760.55,327711,4806,756.983145
2015-12-04 15:00:00+00:00,760.25,760.48,756.099,759.07,194001,3017,758.597488
