Ticker,Timeframe,Risk,Reward,Win Rate (%),Cumulative Returns,Sortino Ratio,Average Profit per Winning Trade (%),Average Loss per Losing Trade (%),Average Return (%),Trade Frequency (Trades per Day),Downside Deviation,Volatility (Standard Deviation of Algo Returns),Gross Profit (%),Gross Loss (%),Total Number of Winning Trades,Total Number of Trades,Risk:Reward Ratio,Profit Factor
META,4hour,1,1,51.298701298701296,0.945701916411091,-0.023645865418547046,1.6870410789908938,-1.8144261839395277,-0.018218951657038882,0.18160377358490565,0.8535187509246389,0.019008776446744383,133.27624524028062,-136.0819637954646,79,154,1.0,0.9793821423726582
META,4hour,2,1,64.3312101910828,0.7787952177121594,-0.012946994876298135,1.7496021528552883,-3.4918092411928803,-0.11994586030838951,0.20102432778489115,1.6374037995406503,0.02782719797060378,176.7098174383841,-195.5413175068013,101,157,0.5,0.9036955447139083
META,4hour,3,1,79.16666666666666,1.2966334002434574,-0.006202336545632506,1.8324386839789444,-5.3932008805356775,0.32709710803839837,0.11401425178147269,2.69721399290983,0.03301810445508055,139.26533998239978,-107.86401761071353,76,96,0.3333333333333333,1.2911195324191904
META,4hour,4,1,81.52173913043478,1.0818151679729184,-0.00488097400733513,1.9693432651486602,-7.727555716102652,0.17752497513483043,0.12903225806451613,3.733834726688471,0.041757210022917206,147.7007448861495,-131.3684471737451,75,92,0.25,1.1243243569043915
META,4hour,5,1,83.69565217391305,1.0712232149588816,-0.003219851974129982,1.83668641932742,-8.305905823910651,0.18300290140816947,0.10810810810810811,5.643107550255602,0.04453734912064048,141.42485428821132,-124.58858735865977,77,92,0.2,1.1351349051023758
META,4hour,6,1,86.17021276595744,0.9423895319853784,-0.002831840296410411,1.855736233866001,-10.944904192199635,0.08543489834628523,0.11045828437132785,6.7608512530900216,0.051406105897514244,150.31463494314607,-142.28375449859524,81,94,0.16666666666666666,1.056442708254723
META,4hour,7,1,88.29787234042553,0.9346174085504895,-0.002448565173022123,1.7736585474970563,-12.572206161860441,0.09488714533819988,0.11230585424133811,7.780527451962527,0.05350087198439006,147.21365944225568,-138.29426778046485,83,94,0.14285714285714285,1.0644957437856348
META,4hour,8,1,90.0,0.9164927994942154,-0.0017548164046867615,1.6228530760715767,-13.675351931086027,0.09303257535581619,0.09400705052878966,10.867048082927978,0.05703382939792902,116.84542147715351,-109.40281544868822,72,80,0.125,1.0680293829545549
META,4hour,9,1,90.9090909090909,0.8470931986808484,-0.0015379904393578836,1.5995905726432054,-15.156736076690414,0.07628814997651305,0.11633372502937721,12.50795714196145,0.06070576683337722,143.9631515378885,-136.41062469021372,90,99,0.1111111111111111,1.0553661187669687
META,4hour,10,1,92.5925925925926,0.7849358661619817,-0.0011733875446125557,1.5657326146899224,-19.009961433826536,0.04160712961462903,0.09518213866039953,16.69007719893617,0.06892244895848262,117.42994610174418,-114.05976860295921,75,81,0.1,1.0295474691914948
META,4hour,1,2,37.5,1.1813072477137567,-0.03099702257645132,3.447966497185061,-1.7735473113759508,0.18452036683442838,0.13191990577149587,0.5856948449444966,0.027015160346505182,144.8145928817726,-124.14831179631656,42,112,2.0,1.1664644551861654
META,4hour,2,2,51.515151515151516,1.0190743159955826,-0.018398789940963098,3.9135606909257374,-3.9397349256302374,0.10590221017132498,0.20668058455114824,1.0294686747912984,0.04200860175320345,199.5915952372126,-189.1072764302514,51,99,1.0,1.055441117892828
META,4hour,3,2,61.66666666666667,1.1157504242602667,-0.010521159600456081,3.894272656448135,-5.481135325532245,0.30036626335565564,0.08633093525179857,1.6154433552843996,0.04866650288037157,144.08808828858096,-126.06611248724164,37,60,0.6666666666666666,1.1429565443541634
META,4hour,4,2,67.41573033707866,1.1613612540607268,-0.00834658204922579,3.576575074388697,-6.476969570553851,0.30070097659842837,0.1063321385902031,2.0359220257820323,0.051334134277298486,214.5945044633218,-187.83211754606168,60,89,0.5,1.1424803556862273
META,4hour,5,2,74.35897435897436,1.1815224058735003,-0.003349401748874869,3.4331526056757147,-8.3937405651932,0.4006158951965064,0.09165687426556991,4.775133664812705,0.059467909860252646,199.12285112919147,-167.874811303864,58,78,0.4,1.1861389423620352
META,4hour,6,2,82.08955223880598,1.4039184542360208,-0.0018105096862449598,3.384898537386373,-11.349841804223717,0.7458405657547148,0.07873090481786134,6.927107011763311,0.06587864767916417,186.16941955625052,-136.1981016506846,55,67,0.3333333333333333,1.3669017210954255
META,4hour,7,2,81.25,0.9984990398004862,-0.0017155891597043682,3.45956845548282,-13.106911021573536,0.35335355353475395,0.05741626794258373,9.598139724483907,0.07844198895348291,134.92316976382997,-117.96219919416183,39,48,0.2857142857142857,1.143783099039642
META,4hour,8,2,86.11111111111111,1.0170657509661332,-0.0010305145495196177,3.5411601207929846,-17.922204516936503,0.5601372544416666,0.0430622009569378,13.972269932816928,0.09118250036647839,109.77596374458254,-89.61102258468252,31,36,0.25,1.225027464013639
META,4hour,9,2,84.78260869565217,0.9155503010591015,-0.0011468473293426828,3.484432202822406,-17.030328211574826,0.36262083541413054,0.05430932703659976,14.277220016062083,0.09281866997662573,135.89285591007382,-119.2122974810238,39,46,0.2222222222222222,1.139923135293196
META,4hour,10,2,86.48648648648648,0.8241278846953043,-0.0009739369955519224,3.533172134951062,-20.787797846130644,0.2465545699400211,0.04363207547169811,18.003684407391418,0.10543994720151033,113.06150831843398,-103.9389892306532,32,37,0.2,1.0877680180970088
