Ticker,Timeframe,Risk,Reward,Win Rate (%),Cumulative Returns,Sortino Ratio,Average Profit per Winning Trade (%),Average Loss per Losing Trade (%),Average Return (%),Trade Frequency (Trades per Day),Downside Deviation,Volatility (Standard Deviation of Algo Returns),Gross Profit (%),Gross Loss (%),Total Number of Winning Trades,Total Number of Trades,Risk:Reward Ratio,Profit Factor
QQQ,1hour,1,1,48.18941504178273,0.9852368744124045,-0.11916086181026629,0.5887395466521126,-0.5521409798515436,-0.0023573278038207337,0.4538558786346397,0.16803817103908422,0.005985313520907826,101.85194157081547,-102.69822225238711,173,359,1.0,0.9917595391330937
QQQ,1hour,2,1,70.71240105540898,1.2816712546583573,-0.057371054568007916,0.5239198064372317,-1.0317294020708996,0.0683075052646655,0.4027630180658874,0.3367015839748069,0.007487337391938067,140.4105081251781,-114.52196362986986,268,379,0.5,1.2260574624705085
QQQ,1hour,3,1,74.70651013874067,0.9954814305819304,-0.03624427096212569,0.39148888655321495,-1.1472390946927882,0.002290880624396615,0.9770594369134515,0.5511792805718612,0.007424851919464424,274.0422205872504,-271.8956654421908,700,937,0.3333333333333333,1.0078947751578482
QQQ,1hour,4,1,78.68852459016394,0.8777913642782659,-0.029390864883712023,0.3847923645166593,-1.4810399199351962,-0.012844023973080338,0.8269030239833159,0.684853620993157,0.008436393039532624,240.11043545839544,-250.29574646904814,624,793,0.25,0.9593068953254776
QQQ,1hour,5,1,85.12931034482759,1.1724686690090447,-0.020599591537527873,0.4570236921950088,-2.3460972929018946,0.04018026984223649,0.48434237995824636,0.9513876654240488,0.01076736749514076,180.5243584170285,-161.8807132102307,395,464,0.2,1.1151690330310426
QQQ,1hour,6,1,86.05263157894737,1.048877487321631,-0.019044726543439864,0.3910018022345905,-2.328433199118459,0.011712183624823052,0.7916666666666666,1.0440096432154136,0.01033680798532339,255.7151786614222,-246.81391910655668,654,760,0.16666666666666666,1.0360646578891792
QQQ,1hour,7,1,86.37681159420289,0.9127620533993632,-0.016074443021961884,0.45068979058919434,-2.990319435354374,-0.018085379321958472,0.36012526096033404,1.2554620875912947,0.01280837666507907,134.30555759557993,-140.54501346165557,298,345,0.14285714285714285,0.9556052846529632
QQQ,1hour,8,1,88.30275229357798,0.8348181340601877,-0.012540023825674576,0.3888159669654748,-3.215074016628098,-0.03273997148239726,0.45416666666666666,1.6210016820865558,0.012990011202452198,149.6941472817078,-163.968774848033,385,436,0.125,0.9129430125976425
QQQ,1hour,9,1,88.56447688564477,0.7777541583672998,-0.011512749518459306,0.38127319323335856,-3.4041071802346083,-0.051604854340837315,0.428125,1.7820285684591124,0.013599579299770247,138.7834423369425,-159.9930374710266,364,411,0.1111111111111111,0.8674342617070134
QQQ,1hour,10,1,88.72727272727273,0.8045254713949315,-0.010856644884860048,0.40115447625639494,-3.7592075056266516,-0.06783178351951216,0.291005291005291,1.9046692651826278,0.014753677813746946,97.88169220656036,-116.53543267442619,244,275,0.1,0.839930740035263
QQQ,1hour,1,2,37.89473684210527,1.5609679191907742,-0.1184343277055285,1.0116320337733027,-0.4866648372988513,0.08111081910743866,0.5968586387434555,0.1620213681343832,0.0077130411696716295,218.51251929503337,-172.27935240379335,216,570,2.0,1.2683616245716862
QQQ,1hour,2,2,55.00000000000001,1.3261587214176511,-0.05204432835370604,1.0084216986765906,-1.0348852355897864,0.08893357825672107,0.361317747077577,0.367199747252996,0.010853513028923246,188.57485765252244,-158.3374410452373,187,340,1.0,1.1909682031468871
QQQ,1hour,3,2,61.85286103542234,1.1088694541453363,-0.036151177379819384,0.9837210756835472,-1.4993871900387192,0.036486314917559846,0.3842931937172775,0.5431396229375726,0.012893121551496963,223.30468418016522,-209.9142066054207,227,367,0.6666666666666666,1.063790239790272
QQQ,1hour,4,2,67.280163599182,1.0703413727753521,-0.028776801124601275,0.8174505240342593,-1.6144347449834653,0.021741642556067347,0.512041884816754,0.6874490145302218,0.01249125062186205,268.9412224072713,-258.3095591973544,329,489,0.5,1.041158613111155
QQQ,1hour,5,2,72.38095238095238,1.0937519207453368,-0.02097221066106423,0.8409019463077684,-2.0883669737704493,0.03186576838140349,0.4397905759162304,0.9384486277703277,0.014444265294143492,255.6341916775616,-242.25056895737214,304,420,0.4,1.0552470228565058
QQQ,1hour,6,2,74.47552447552448,0.9721325525052784,-0.01842613507466696,0.8545049004433262,-2.4816709907006933,0.002963501654817632,0.29979035639413,1.0838065010664086,0.015936555160601874,182.00954379442845,-181.16198232115062,213,286,0.3333333333333333,1.004678473167595
QQQ,1hour,7,2,76.89075630252101,0.9467061019869843,-0.015498497308576905,0.9233852783426792,-3.0972804405504872,-0.005760160897338227,0.2531914893617021,1.2941642799056048,0.018428842328730988,168.97950593671032,-170.3504242302768,183,238,0.2857142857142857,0.9919523634897834
QQQ,1hour,8,2,82.36994219653178,1.3129043141362253,-0.012479869570310251,0.7776619352490207,-3.107489377777213,0.09270751301029179,0.36116910229645094,1.5282952087313302,0.016561715703637743,221.63365154597093,-189.55685204440996,285,346,0.25,1.1692199419625617
QQQ,1hour,9,2,82.48175182481752,1.1446319992870901,-0.012457872602133345,0.7870505786321538,-3.336126581017763,0.06474217110224127,0.28781512605042014,1.55344165950642,0.01739166360410489,177.87343077086675,-160.13407588885264,226,274,0.2222222222222222,1.1107781387786995
QQQ,1hour,10,2,84.88372093023256,1.2446586969814062,-0.010578922080126495,0.8111737610991097,-3.876372265827864,0.10259122214503219,0.2727272727272727,1.7935747739549281,0.018593226582010423,177.64705368070503,-151.1785183672867,219,258,0.2,1.175081325040594
