timestamp,predicted_signal,actual_returns,Entry Price,Entry Time,Exit Price,Exit Time,trading_algorithm_returns,probability_estimates
2022-04-20 14:15:00+00:00,1,0.00020874958995609205,167.7,2022-04-20 14:15:00+00:00,166.62285714285716,2022-04-20 15:25:00+00:00,-0.0064230343300109224,0.5022176335894318
2022-04-20 16:40:00+00:00,1,0.0006082053742804128,166.8214,2022-04-20 16:40:00+00:00,168.81391428571428,2022-04-21 08:20:00+00:00,0.011943996907556612,0.5383701631088614
2022-04-21 12:20:00+00:00,1,-0.0008281573498966077,168.91,2022-04-21 12:20:00+00:00,168.66854285714285,2022-04-21 12:30:00+00:00,-0.0014295017634073973,0.5308395016042824
2022-04-21 12:35:00+00:00,1,0.0007111954009364485,168.85,2022-04-21 12:35:00+00:00,168.5685,2022-04-21 13:30:00+00:00,-0.0016671602013621208,0.5675862565146711
2022-04-21 13:35:00+00:00,1,0.0006463561451766076,170.14,2022-04-21 13:35:00+00:00,169.48,2022-04-21 16:50:00+00:00,-0.0038791583401904116,0.8187736764636228
2022-04-21 16:55:00+00:00,1,0.0,169.33,2022-04-21 16:55:00+00:00,168.46675714285718,2022-04-21 17:15:00+00:00,-0.00509799124279712,0.5463757468286221
2022-04-21 17:25:00+00:00,1,0.0015707892475029794,168.97,2022-04-21 17:25:00+00:00,168.03092857142857,2022-04-21 17:55:00+00:00,-0.005557622232179819,0.5381399331135229
2022-04-21 18:25:00+00:00,1,0.001296143330603794,167.405,2022-04-21 18:25:00+00:00,166.47028571428572,2022-04-21 18:45:00+00:00,-0.005583550585193265,0.5165419499102163
2022-04-21 19:55:00+00:00,1,-0.0029371216208116113,166.34,2022-04-21 19:55:00+00:00,165.32862857142857,2022-04-22 14:20:00+00:00,-0.0060801456569161754,0.5123522709832263
2022-04-22 14:25:00+00:00,1,0.0,165.48,2022-04-22 14:25:00+00:00,163.93859999999998,2022-04-22 17:35:00+00:00,-0.009314720812182802,0.5132082785104709
2022-04-22 20:05:00+00:00,1,-0.0030911901081916993,161.25,2022-04-22 20:05:00+00:00,159.7535714285714,2022-04-25 09:20:00+00:00,-0.009280177187154078,0.6645322469258336
2022-04-25 09:25:00+00:00,1,0.002380803207818971,159.99,2022-04-25 09:25:00+00:00,159.37428571428572,2022-04-25 11:15:00+00:00,-0.0038484548141401965,0.6239765689900573
2022-04-25 11:20:00+00:00,1,0.006376483889202866,160.2252,2022-04-25 11:20:00+00:00,159.45502857142858,2022-04-25 11:25:00+00:00,-0.004806805849338407,0.6065490932768535
2022-04-25 11:30:00+00:00,1,0.0042657298789285925,160.09,2022-04-25 11:30:00+00:00,159.13622857142857,2022-04-25 13:30:00+00:00,-0.005957720210952769,0.6013205907177782
2022-04-26 08:00:00+00:00,1,-0.0025846153846152964,162.08,2022-04-26 08:00:00+00:00,161.55571428571432,2022-04-26 13:30:00+00:00,-0.003234734170074631,0.6438116417176647
2022-04-26 20:10:00+00:00,1,0.0009653752091647316,155.53,2022-04-26 20:10:00+00:00,154.07038571428572,2022-04-26 20:50:00+00:00,-0.009384776478584716,0.6127433659672727
2022-04-26 20:55:00+00:00,1,-0.0009073822023460965,154.15,2022-04-26 20:55:00+00:00,159.65251428571432,2022-04-27 16:25:00+00:00,0.035695843566099984,0.6993482472495826
2022-04-27 16:30:00+00:00,1,0.00015672998558091678,159.535,2022-04-27 16:30:00+00:00,158.36975714285714,2022-04-27 17:00:00+00:00,-0.007303995092881545,0.6861565366889818
2022-04-27 17:05:00+00:00,1,-0.002138633790413902,158.64,2022-04-27 17:05:00+00:00,157.43509999999998,2022-04-27 18:30:00+00:00,-0.007595184064548722,0.721585102345986
2022-04-27 18:35:00+00:00,1,-0.0003577285188772761,157.8845,2022-04-27 18:35:00+00:00,156.95382857142857,2022-04-27 18:55:00+00:00,-0.0058946345497590275,0.5993015007079512
2022-04-27 19:00:00+00:00,1,-0.00121212121212122,156.56,2022-04-27 19:00:00+00:00,159.8040285714286,2022-04-28 08:00:00+00:00,0.020720673041828057,0.5293266611428458
2022-04-28 09:20:00+00:00,1,-0.0006851874922136902,160.43,2022-04-28 09:20:00+00:00,160.03160000000003,2022-04-28 09:45:00+00:00,-0.002483326061210378,0.5043173685173312
