timestamp,open,high,low,close,volume,trade_count,vwap,9EMA,20EMA,50EMA,200SMA,ATR,RSI,BB_UPPER,BB_LOWER,MACD,Entry Time,Entry Price,Exit Time,Exit Price,Exit
2023-02-23 22:30:00+00:00,1644.74,1644.84,1643.33,1643.86,10.5841,35.0,1644.071218,1644.7355039316174,1647.1249086637133,1649.6202879965,1656.1868758689502,2.855714285714303,39.71128670983056,1657.4148361085504,1639.1221638914499,-2.4654035731268777,2023-02-23 22:30:00+00:00,1643.86,2023-02-23 22:50:00+00:00,1646.7157142857143,1
2023-02-23 22:55:00+00:00,1647.36,1647.9,1646.1,1647.2,83.24388,83.0,1647.381282,1645.3073523283126,1646.4038606139497,1648.8092039981373,1655.6733758689502,3.0564285714286012,50.050503305487084,1653.5418792602622,1638.9291207397378,-1.6140090439162122,2023-02-23 22:55:00+00:00,1647.2,2023-02-23 23:40:00+00:00,1650.2564285714286,1
2023-02-23 23:45:00+00:00,1648.44,1651.02,1647.84,1650.05,68.55995,131.0,1649.319202,1648.3180763059222,1647.6955119861234,1648.6554164929478,1654.86102586895,2.3821428571428993,56.27687498608797,1651.7552311769148,1640.6317688230854,0.1968806173501889,2023-02-23 23:45:00+00:00,1650.05,2023-02-24 00:00:00+00:00,1652.432142857143,1
2023-02-24 00:05:00+00:00,1652.79,1653.62,1650.76,1653.58,179.97102,202.0,1651.990115,1650.689612054906,1649.1779974267106,1649.1675681720064,1654.56692586895,2.492142857142897,62.90014105732066,1653.967038998626,1642.0539610013736,1.125056308842204,2023-02-24 00:05:00+00:00,1653.58,2023-02-24 00:15:00+00:00,1656.0721428571428,1
2023-02-24 00:20:00+00:00,1656.71,1657.4,1652.32,1652.32,33.71078,141.0,1654.731322,1652.2058813721126,1650.384460031295,1649.6961006312679,1654.39827586895,2.8842857142857383,55.40014272848436,1655.607568786814,1643.475431213186,1.5917893576147435,2023-02-24 00:20:00+00:00,1652.32,2023-02-24 00:30:00+00:00,1649.4357142857143,-1
2023-02-24 00:35:00+00:00,1649.34,1651.39,1647.06,1647.72,65.21655,139.0,1648.80744,1650.8046112625223,1650.1549585740904,1649.6831609014876,1654.1334258689499,3.2742857142857247,45.17670893636297,1655.3517586716077,1644.8042413283922,0.8363670335661482,2023-02-24 00:35:00+00:00,1647.72,2023-02-24 00:55:00+00:00,1650.9942857142858,1
2023-02-24 01:00:00+00:00,1651.56,1657.04,1651.35,1656.99,208.42137,295.0,1654.002841,1651.5305446185039,1650.612077813538,1649.9289352696821,1653.6868758689502,3.42785714285716,63.59778558324753,1656.3507981067032,1645.449201893297,0.9297747987634466,2023-02-24 01:00:00+00:00,1656.99,2023-02-24 01:05:00+00:00,1660.4178571428572,1
2023-02-24 01:10:00+00:00,1661.93,1662.32,1658.95,1660.87,371.39591,409.0,1660.468442,1654.993548555843,1652.5272110899946,1650.7939791466479,1653.58992586895,3.799285714285702,67.63870472109322,1660.2387396810327,1644.092260318967,2.1991708280695548,2023-02-24 01:10:00+00:00,1660.87,2023-02-24 01:25:00+00:00,1657.070714285714,-1
2023-02-24 01:30:00+00:00,1657.63,1658.22,1654.58,1656.81,334.77302,329.0,1656.085502,1657.115645488474,1654.6211923861936,1652.0105255135402,1653.37727586895,3.9421428571428447,56.251891295739114,1663.5347765552303,1644.5102234447693,2.597995697518627,2023-02-24 01:30:00+00:00,1656.81,2023-02-24 02:00:00+00:00,1652.867857142857,-1
2023-02-24 02:05:00+00:00,1652.92,1654.39,1651.93,1653.15,175.56832,287.0,1652.976751,1655.1020380887455,1654.8068113552786,1652.7914290839285,1652.9078258689499,3.8864285714285773,47.42194624460832,1664.3269277340619,1645.440072265938,0.9551763878189377,2023-02-24 02:05:00+00:00,1653.15,2023-02-24 02:45:00+00:00,1649.2635714285716,-1
2023-02-24 02:50:00+00:00,1649.16,1649.28,1647.25,1649.14,150.46998,237.0,1648.305661,1651.9521148993222,1653.094284079105,1652.5924376211035,1652.33332586895,2.504999999999979,39.1737019991897,1661.4512771268403,1647.98272287316,-0.6784959910762609,2023-02-24 02:50:00+00:00,1649.14,2023-02-24 03:00:00+00:00,1646.6350000000002,-1
2023-02-24 03:05:00+00:00,1646.54,1648.4,1646.45,1647.86,57.60297,98.0,1647.633422,1649.8527628284535,1651.6892079147588,1652.0382613992833,1652.06262586895,2.4899999999999767,38.50263722917792,1659.4348605642303,1646.3431394357694,-1.4465791180155065,2023-02-24 03:05:00+00:00,1647.86,2023-02-24 03:15:00+00:00,1650.35,1
2023-02-24 03:20:00+00:00,1649.27,1652.13,1648.77,1651.17,136.10154,186.0,1650.728949,1649.9608545681685,1651.2486056675662,1651.802090798782,1651.84677586895,2.5242857142856923,48.66700041010052,1657.3090404689635,1646.2319595310366,-1.2367777874228523,2023-02-24 03:20:00+00:00,1651.17,2023-02-24 03:55:00+00:00,1648.6457142857143,-1
2023-02-24 04:00:00+00:00,1649.64,1651.85,1649.54,1650.79,104.56682,155.0,1650.803422,1650.2528107391483,1650.7373284173548,1651.398364047296,1651.31297586895,2.2735714285714073,49.30257884850589,1654.4984013202156,1646.2875986797844,-0.6851647696021246,2023-02-24 04:00:00+00:00,1650.79,2023-02-24 04:20:00+00:00,1648.5164285714286,-1
2023-02-24 04:25:00+00:00,1650.53,1650.7,1648.45,1648.79,74.68187,101.0,1649.721926,1649.9803098230047,1650.4346621635661,1651.1501669364795,1651.6237758689501,2.2042857142857235,44.419473706870164,1652.3810010109958,1647.1229989890041,-0.5999260088090068,2023-02-24 04:25:00+00:00,1648.79,2023-02-24 04:45:00+00:00,1650.9942857142858,1
2023-02-24 04:50:00+00:00,1650.71,1650.71,1649.64,1649.76,60.39797,71.0,1650.097283,1649.8532343228026,1650.1414565429561,1650.8755820125173,1651.94767586895,2.0249999999999773,48.01123155264418,1652.1488364388115,1648.0111635611884,-0.46724764719010636,2023-02-24 04:50:00+00:00,1649.76,2023-02-24 04:55:00+00:00,1647.7350000000001,-1
2023-02-24 05:00:00+00:00,1647.46,1647.86,1644.75,1647.1,296.194307306,311.0,1646.217864,1648.9004699665938,1649.6103986666828,1650.594306443883,1652.00292586895,2.1214285714285586,41.11956496940773,1652.4164036131856,1647.128596386814,-0.7808016603819397,2023-02-24 05:00:00+00:00,1647.1,2023-02-24 05:05:00+00:00,1644.9785714285713,-1
2023-02-24 05:10:00+00:00,1644.09,1645.0,1642.83,1644.25,189.730997308,260.0,1643.918143,1647.1991007786207,1648.623342219212,1650.100064428898,1652.00932586895,2.1978571428571416,35.24149275520048,1653.3269094834586,1644.9010905165414,-1.36998779002829,2023-02-24 05:10:00+00:00,1644.25,2023-02-24 05:15:00+00:00,1642.0521428571428,-1
2023-02-24 05:20:00+00:00,1642.88,1645.56,1642.33,1644.51,162.62234,180.0,1644.365443,1645.9238244983173,1647.7117155127785,1649.5978825980935,1652.0301258689499,2.684999999999978,38.944392058005015,1653.923416443015,1643.1065835569848,-1.7470141291537402,2023-02-24 05:20:00+00:00,1644.51,2023-02-24 06:15:00+00:00,1647.195,1
2023-02-24 06:20:00+00:00,1646.47,1648.56,1646.37,1647.31,166.85974,211.0,1647.717271,1645.7886352452185,1646.2810409371093,1648.0871805353263,1651.35937586895,2.4778571428571143,51.65189401797141,1649.833965347711,1641.9800346522889,-0.8737297447469246,2023-02-24 06:20:00+00:00,1647.31,2023-02-24 06:35:00+00:00,1649.787857142857,1
2023-02-24 06:40:00+00:00,1649.53,1649.86,1648.69,1649.1,72.13373,92.0,1649.139984,1647.7519849964424,1647.2138044125902,1648.2378694207816,1651.24612586895,1.993571428571402,55.492261120103755,1649.8227228721494,1642.1132771278508,0.08801162303620913,2023-02-24 06:40:00+00:00,1649.1,2023-02-24 06:45:00+00:00,1651.0935714285713,1
2023-02-24 06:50:00+00:00,1651.28,1652.81,1650.87,1652.44,112.22992,172.0,1651.720436,1649.2460703977233,1648.0576040656351,1648.515396013974,1651.1493258689497,2.130714285714248,63.47590784767982,1651.8003269235187,1641.669673076481,0.709072894201654,2023-02-24 06:50:00+00:00,1652.44,2023-02-24 07:05:00+00:00,1650.3092857142858,-1
2023-02-24 07:10:00+00:00,1650.82,1652.71,1650.68,1651.35,85.67581,117.0,1651.770115,1650.4647424349084,1649.139641195991,1648.9348894511115,1650.8540258689497,2.207285714285685,58.8120483749454,1653.6543315257322,1642.489668474268,1.099737874989387,2023-02-24 07:10:00+00:00,1651.35,2023-02-24 07:15:00+00:00,1649.1427142857142,-1
2023-02-24 07:20:00+00:00,1648.94,1648.94,1646.75,1646.75,160.48219,204.0,1647.706575,1649.4218351583418,1648.8646949472852,1648.8362127710268,1650.77032586895,2.2272857142857156,44.06930247740537,1653.6488308161818,1642.9061691838176,0.6001615696804947,2023-02-24 07:20:00+00:00,1646.75,2023-02-24 07:30:00+00:00,1648.9772857142857,1
2023-02-24 07:35:00+00:00,1649.39,1652.62,1649.39,1652.0,150.35981,249.0,1651.0854,1649.5334196010715,1649.0096795857282,1648.8899721834753,1650.5678758689498,2.2701428571428517,58.6459051193563,1653.9942206648736,1643.6407793351261,0.5576200424877698,2023-02-24 07:35:00+00:00,1652.0,2023-02-24 07:40:00+00:00,1649.729857142857,-1
2023-02-24 07:45:00+00:00,1653.46,1655.0,1652.47,1655.0,150.15245,212.0,1653.407349,1651.2933885446862,1649.9843408853696,1649.3108126692068,1650.57577586895,2.560142857142864,64.6148726350595,1655.2415320454793,1644.255467954521,1.190036382387234,2023-02-24 07:45:00+00:00,1655.0,2023-02-24 07:55:00+00:00,1652.4398571428571,-1
2023-02-24 08:00:00+00:00,1652.03,1655.95,1651.51,1654.88,155.66772,232.0,1653.27829,1652.7684549348799,1651.115384314086,1649.8822082976246,1650.59302586895,2.997750714285741,60.3101978807397,1656.287293613262,1645.754706386738,1.5994390218977514,2023-02-24 08:00:00+00:00,1654.88,2023-02-24 08:05:00+00:00,1651.8822492857144,-1
2023-02-24 08:10:00+00:00,1651.24,1651.94,1646.46,1646.8,278.9626,407.0,1649.217703,1651.3286111583236,1650.7142715133448,1649.8121192037509,1650.48682586895,3.3626078571428804,43.08437071751081,1656.4633354499324,1645.6016645500677,0.8804246439704002,2023-02-24 08:10:00+00:00,1646.8,2023-02-24 08:20:00+00:00,1650.1626078571428,1
2023-02-24 08:25:00+00:00,1649.44,1654.05,1648.0,1654.05,198.60357,272.0,1650.078666,1651.2086489130625,1650.7508852510562,1649.9176996571439,1650.3839758689498,3.5876078571428707,56.78227193812093,1656.7888031127186,1645.4931968872816,0.6831431225500637,2023-02-24 08:25:00+00:00,1654.05,2023-02-24 08:30:00+00:00,1657.637607857143,1
2023-02-24 08:35:00+00:00,1655.59,1657.15,1653.25,1653.53,217.91005,304.0,1655.834003,1652.3691353043603,1651.4299536862388,1650.2719481666777,1650.37027586895,3.9240364285714446,54.85195582134808,1657.427630854644,1645.3413691453563,1.0485889123613106,2023-02-24 08:35:00+00:00,1653.53,2023-02-24 09:30:00+00:00,1649.6059635714284,-1
2023-02-24 09:35:00+00:00,1648.15,1649.0,1646.7,1648.47,242.21588,296.0,1647.574251,1651.1400134575913,1651.6461684408341,1650.9549663409948,1650.35002586895,2.5871428571428265,42.392376849846954,1657.1119431192546,1647.0040568807449,-0.07769343295603903,2023-02-24 09:35:00+00:00,1648.47,2023-02-24 09:50:00+00:00,1651.057142857143,1
2023-02-24 09:55:00+00:00,1650.64,1650.64,1646.99,1647.3,104.86092,147.0,1648.38681,1649.5529335122299,1650.5959818047927,1650.5865594685122,1650.26422586895,2.4428571428571138,41.66163384153105,1656.8706894621341,1646.4743105378661,-0.7256875907353333,2023-02-24 09:55:00+00:00,1647.3,2023-02-24 10:15:00+00:00,1644.857142857143,-1
2023-02-24 10:20:00+00:00,1643.86,1645.06,1642.23,1643.58,240.27266,292.0,1643.712471,1646.711393253288,1648.6379965948115,1649.7132183542244,1650.02917586895,2.6207142857142736,35.57162780227716,1656.6198878127534,1643.0881121872467,-1.68334903308687,2023-02-24 10:20:00+00:00,1643.58,2023-02-24 10:25:00+00:00,1646.2007142857142,1
2023-02-24 10:30:00+00:00,1647.34,1648.37,1646.45,1647.78,79.79399,112.0,1647.245589,1646.9936916821046,1648.427203561739,1649.5404525987215,1649.99862586895,2.8399999999999994,47.166012616437094,1655.932552264437,1642.7364477355634,-1.4328549457138706,2023-02-24 10:30:00+00:00,1647.78,2023-02-24 11:10:00+00:00,1650.62,1
2023-02-24 11:15:00+00:00,1648.25,1649.67,1644.57,1645.14,189.91326,265.0,1646.712994,1647.8196695922259,1648.2800040886384,1649.154235389296,1650.22012586895,2.577857142857153,40.255965333335,1651.4090445563222,1643.8759554436776,-0.6216880760910044,2023-02-24 11:15:00+00:00,1645.14,2023-02-24 11:20:00+00:00,1647.7178571428572,1
2023-02-24 11:25:00+00:00,1648.35,1648.9,1645.5,1646.08,111.87889,161.0,1647.481349,1647.4733885390253,1648.0317040272075,1648.9837828266336,1650.2255258689502,2.630000000000012,44.06827695682508,1651.3606199683759,1643.7163800316243,-0.6859349802095949,2023-02-24 11:25:00+00:00,1646.08,2023-02-24 12:05:00+00:00,1648.71,1
2023-02-24 12:10:00+00:00,1649.8,1653.07,1648.71,1651.66,418.49243,433.0,1651.230741,1648.5313242445702,1648.1677360848716,1648.703543575624,1650.12622586895,2.6071428571428896,60.77984019949606,1651.1111640008755,1644.8898359991247,0.05563883237095979,2023-02-24 12:10:00+00:00,1651.66,2023-02-24 12:20:00+00:00,1649.0528571428572,-1
2023-02-24 12:25:00+00:00,1646.57,1648.14,1646.53,1647.26,127.26842,171.0,1647.271641,1648.4497980132203,1648.2677380203147,1648.6975372826948,1650.0644758689502,2.7128571428571604,47.11175239293196,1651.6439119649317,1644.5080880350688,0.04227009245528279,2023-02-24 12:25:00+00:00,1647.26,2023-02-24 12:50:00+00:00,1644.5471428571427,-1
2023-02-24 12:55:00+00:00,1645.48,1646.95,1644.66,1645.33,110.95314,171.0,1645.717884,1646.7931252903784,1647.4340792013077,1648.2356072527675,1649.83885,2.5678571428571297,42.29064879227385,1651.1985486916487,1643.907451308351,-0.5757696411571942,2023-02-24 12:55:00+00:00,1645.33,2023-02-24 13:00:00+00:00,1642.7621428571429,-1
2023-02-24 13:05:00+00:00,1642.24,1644.86,1641.5,1641.94,113.54325,188.0,1642.865549,1645.0252001858428,1646.426219028735,1647.7466178259897,1649.6863999999998,2.8357142857142725,34.79930363205493,1652.0755948167737,1642.0144051832265,-1.2249533445537963,2023-02-24 13:05:00+00:00,1641.94,2023-02-24 13:15:00+00:00,1644.7757142857142,1
2023-02-24 13:20:00+00:00,1644.66,1645.5,1642.17,1642.22,174.23443,230.0,1643.758845,1644.0767424951516,1645.56044879798,1647.219761013837,1649.5076000000001,3.0021428571428226,39.253422721631786,1652.3580747431533,1640.5639252568467,-1.4431119988428236,2023-02-24 13:20:00+00:00,1642.22,2023-02-24 13:25:00+00:00,1645.222142857143,1
2023-02-24 13:30:00+00:00,1641.6,1641.72,1634.13,1635.64,1059.68452,1212.0,1638.17727,1642.0571151968975,1644.3088481090037,1646.568983522254,1649.37845,3.412142857142823,28.234307374222496,1653.3785128866757,1637.8534871133243,-2.1122433200548585,2023-02-24 13:30:00+00:00,1635.64,2023-02-24 13:35:00+00:00,1632.2278571428574,-1
2023-02-24 13:40:00+00:00,1635.13,1638.46,1633.89,1636.75,449.41209,535.0,1636.228382,1639.8569537260146,1642.7816647785723,1645.745770617159,1649.21835,3.9235714285713845,33.164910392152436,1654.1644054110145,1634.7715945889856,-2.7894558224929824,2023-02-24 13:40:00+00:00,1636.75,2023-02-24 14:00:00+00:00,1632.8264285714286,-1
2023-02-24 14:05:00+00:00,1633.14,1634.47,1630.6,1630.79,376.57719,440.0,1632.616958,1635.5474017969411,1639.2329729839096,1643.6029367936217,1648.733,4.483571428571395,25.47256605698105,1651.4764726546173,1629.7375273453827,-3.7789904587250476,2023-02-24 14:05:00+00:00,1630.79,2023-02-24 14:25:00+00:00,1635.2735714285714,1
2023-02-24 14:30:00+00:00,1634.53,1639.23,1633.58,1638.33,847.26771,857.0,1636.221458,1635.0526942208223,1637.3435472904528,1641.9081582393378,1648.3494500000002,4.447857142857125,49.05533848967805,1646.518575387348,1628.3324246126522,-3.0091916958615457,2023-02-24 14:30:00+00:00,1638.33,2023-02-24 14:45:00+00:00,1633.8821428571428,-1
2023-02-24 14:50:00+00:00,1634.78,1638.57,1634.25,1638.57,381.31741,497.0,1636.479078,1636.3143355528493,1637.3090857535651,1641.2231664853743,1648.2389,4.12357142857143,50.37687064645592,1643.8274803517397,1628.8295196482604,-1.8573196593599732,2023-02-24 14:50:00+00:00,1638.57,2023-02-24 15:00:00+00:00,1634.4464285714284,-1
2023-02-24 15:05:00+00:00,1636.59,1637.53,1630.6,1630.83,438.64873,517.0,1634.73437,1635.3016598030595,1636.579300203402,1640.4762496505225,1648.1001499999998,4.701428571428567,37.91017429796476,1640.2010561437212,1629.9479438562792,-1.890264728016291,2023-02-24 15:05:00+00:00,1630.83,2023-02-24 15:10:00+00:00,1626.1285714285714,-1
2023-02-24 15:15:00+00:00,1626.47,1626.74,1617.41,1623.61,754.303184686,968.0,1622.279863,1631.5710622739584,1634.4842344068666,1639.2920012954241,1647.9198000000001,5.275714285714279,29.95158932682726,1642.0954380531548,1626.0165619468453,-3.1274763843794062,2023-02-24 15:15:00+00:00,1623.61,2023-02-24 15:30:00+00:00,1618.3342857142857,-1
2023-02-24 15:35:00+00:00,1619.66,1620.81,1612.61,1612.61,983.52565,956.0,1616.933914,1623.730499107414,1629.324155224095,1636.3079097351365,1647.3915,6.114285714285708,21.540129258289554,1645.402685321762,1616.1273146782378,-5.524544528699153,2023-02-24 15:35:00+00:00,1612.61,2023-02-24 15:40:00+00:00,1606.4957142857143,-1
2023-02-24 15:45:00+00:00,1607.09,1612.34,1602.5,1610.36,499.89725,716.0,1608.014125,1618.4931194287453,1625.6556009884316,1634.212837837871,1646.9923499999998,6.717857142857123,24.426464341681893,1648.2338965786032,1608.711103421397,-7.072377949720021,2023-02-24 15:45:00+00:00,1610.36,2023-02-24 15:55:00+00:00,1603.6421428571427,-1
2023-02-24 16:00:00+00:00,1602.98,1603.38,1575.75,1577.27,1785.91767,2218.0,1591.395169,1606.371757147518,1617.6817586847696,1629.8368678210545,1646.23145,8.502142857142855,11.846668526420345,1655.1252217407377,1590.8357782592625,-10.840261927661459,2023-02-24 16:00:00+00:00,1577.27,2023-02-24 16:05:00+00:00,1585.7721428571429,1
2023-02-24 16:10:00+00:00,1591.49,1591.49,1587.41,1588.54,657.65714,689.0,1589.230101,1600.326724574412,1612.5969045015913,1626.7495730752275,1645.6432499999999,9.118571428571434,27.549334176621898,1654.7491830116628,1581.8448169883372,-12.24825160969408,2023-02-24 16:10:00+00:00,1588.54,2023-02-24 16:20:00+00:00,1579.4214285714286,-1
2023-02-24 16:25:00+00:00,1587.0,1590.26,1585.95,1587.9,807.28581071,813.0,1588.098001,1594.1370429820995,1606.125766977261,1622.3277222049815,1644.71845,9.160714285714286,28.057725032736485,1649.2531992084055,1572.5718007915943,-12.900054851371124,2023-02-24 16:25:00+00:00,1587.9,2023-02-24 16:40:00+00:00,1597.0607142857143,1
2023-02-24 16:45:00+00:00,1597.25,1598.04,1593.85,1594.74,321.15837,498.0,1596.329772,1594.6598128054684,1602.4246179227978,1618.2632202582981,1643.5729000000001,9.146428571428585,37.26381486786027,1632.519199721335,1572.9568002786646,-10.104334326414346,2023-02-24 16:45:00+00:00,1594.74,2023-02-24 19:50:00+00:00,1603.8864285714285,1
2023-02-24 19:55:00+00:00,1607.44,1611.98,1605.5,1611.07,745.15658,812.0,1608.9691,1601.076728832685,1598.2628326526908,1601.1532109478135,1632.54515,5.010000000000024,67.34024458762103,1606.7090498111347,1588.1639501888658,1.8923756643923753,2023-02-24 19:55:00+00:00,1611.07,2023-02-24 20:00:00+00:00,1616.08,1
2023-02-24 20:05:00+00:00,1615.77,1619.37,1614.29,1616.64,548.52436,641.0,1616.310275,1606.5435064529188,1601.5233165252184,1602.3120182582431,1632.2015999999996,5.984285714285712,71.587274065583,1614.1662379489333,1584.7467620510668,3.9401283469082955,2023-02-24 20:05:00+00:00,1616.64,2023-02-24 20:40:00+00:00,1610.6557142857143,-1
2023-02-24 20:45:00+00:00,1609.0,1611.29,1608.56,1610.16,394.33436,351.0,1610.165733,1611.5933796323814,1608.046872916814,1605.4405809864054,1630.74195,5.542142857142835,55.893228387720555,1625.6122475122172,1587.093752487783,4.209308539716858,2023-02-24 20:45:00+00:00,1610.16,2023-02-24 21:40:00+00:00,1604.6178571428572,-1
2023-02-24 21:45:00+00:00,1603.97,1604.75,1602.76,1603.11,469.71907,476.0,1603.732594,1606.3013129824367,1607.0717709755336,1606.0568123133503,1628.2527499999999,2.7628571428571314,42.98328910888087,1618.6825279988907,1601.2964720011091,0.14225774266878943,2023-02-24 21:45:00+00:00,1603.11,2023-02-24 22:05:00+00:00,1605.8728571428571,1
2023-02-24 22:10:00+00:00,1604.46,1606.82,1604.46,1606.66,99.29078,168.0,1605.695353,1604.7288974380856,1605.7312353491625,1605.5979775290793,1627.2238,2.684285714285693,52.11251107914828,1612.9177853490146,1600.6732146509853,-0.577387645965473,2023-02-24 22:10:00+00:00,1606.66,2023-02-24 22:30:00+00:00,1603.9757142857143,-1
2023-02-24 22:35:00+00:00,1604.88,1604.92,1594.34,1595.42,310.55847,450.0,1600.064586,1603.1664163125126,1604.6767723415328,1605.1926788038115,1626.1722,3.1885714285714033,33.21497956741719,1611.5381460474941,1598.683853952506,-1.14344450883641,2023-02-24 22:35:00+00:00,1595.42,2023-02-24 22:40:00+00:00,1598.6085714285714,1
2023-02-24 22:45:00+00:00,1598.4,1603.06,1598.03,1602.36,97.49114,235.0,1601.400942,1602.1977064400085,1603.8911447058806,1604.8151102682011,1625.7241999999999,3.6407142857142714,46.86695023770955,1610.737739172757,1597.6922608272428,-1.4388369098469411,2023-02-24 22:45:00+00:00,1602.36,2023-02-24 23:00:00+00:00,1606.0007142857141,1
2023-02-24 23:05:00+00:00,1605.5,1606.87,1603.75,1606.57,245.41557,330.0,1605.287711,1603.9807085578282,1604.2653641703562,1604.831829757796,1624.88605,3.887142857142846,54.0061353952948,1609.9138234309899,1597.71517656901,-0.5028259549803806,2023-02-24 23:05:00+00:00,1606.57,2023-02-24 23:30:00+00:00,1610.4571428571428,1
2023-02-24 23:35:00+00:00,1610.18,1610.41,1608.5,1609.65,243.3286,309.0,1609.386155,1608.2104622241839,1606.6957910058711,1605.8521598675827,1623.66135,3.7400000000000415,58.06407692579343,1613.3511936258312,1597.4638063741684,1.2134684886559626,2023-02-24 23:35:00+00:00,1609.65,2023-02-24 23:40:00+00:00,1605.91,-1
2023-02-24 23:45:00+00:00,1606.36,1609.17,1605.38,1607.8,349.93737,422.0,1607.64927,1607.8098958234782,1606.7599559027656,1605.9424051680587,1623.21985,3.4435714285714476,53.10910998316341,1613.6095315568189,1597.9864684431811,0.9745906822465713,2023-02-24 23:45:00+00:00,1607.8,2023-02-25 00:40:00+00:00,1604.3564285714285,-1
2023-02-25 00:45:00+00:00,1603.38,1604.61,1602.78,1602.78,80.18562,109.0,1603.996034,1605.4066937847326,1606.1288856543656,1606.032907105038,1620.5160500000002,2.296428571428578,39.500219504531955,1611.490982044766,1603.3340179552338,-0.4054519392122984,2023-02-25 00:45:00+00:00,1602.78,2023-02-25 00:50:00+00:00,1605.0764285714286,1
2023-02-25 00:55:00+00:00,1605.33,1605.98,1603.89,1604.91,171.17851,188.0,1605.211621,1605.2534840222293,1605.9215594585626,1605.9525912953363,1620.0887,2.1085714285714436,46.58188345280387,1611.1955523037225,1602.8394476962774,-0.4587512056543801,2023-02-25 00:55:00+00:00,1604.91,2023-02-25 01:10:00+00:00,1607.0185714285715,1
