Ticker,Timeframe,Risk,Reward,Win Rate (%),Cumulative Returns,Sortino Ratio,Average Profit per Winning Trade (%),Average Loss per Losing Trade (%),Average Return (%),Trade Frequency (Trades per Day),Downside Deviation,Volatility (Standard Deviation of Algo Returns),Gross Profit (%),Gross Loss (%),Total Number of Winning Trades,Total Number of Trades,Risk:Reward Ratio,Profit Factor
AAPL,30min,1,1,50.0,1.0616214771007177,-0.11018685475830875,0.40405409244553286,-0.3961197022519953,0.0039671950967687586,2.032553407934893,0.18114981222410456,0.004415848318936491,403.6500383530873,-395.7235825497433,999,1998,1.0,1.0200302841500422
AAPL,30min,2,1,68.77278250303766,1.299124493276031,-0.05281442476931983,0.39324237395415174,-0.8089961408684447,0.017816738098249872,1.6744659206510681,0.37531096297260264,0.0061818525774494275,445.1503673160998,-415.82401640638057,1132,1646,0.5,1.0705258709277121
AAPL,30min,3,1,79.91803278688525,1.7784035720006646,-0.034930663535952026,0.32869559796250064,-1.0047342719379748,0.06091664867920847,0.9928789420142421,0.5551235376118779,0.006163926499323786,256.3825664107505,-196.92791729984305,780,976,0.3333333333333333,1.3019107190393
AAPL,30min,4,1,82.56410256410255,1.602324202999385,-0.026221613515361536,0.34415039984556633,-1.382322817724554,0.043124300371801795,1.190233977619532,0.746283480412749,0.007471333204434625,332.44928625081707,-281.993854815809,966,1170,0.25,1.1789238686352375
AAPL,30min,5,1,86.49669499527857,1.6140014470188582,-0.021038103562515204,0.33230942417244774,-1.7688430497749024,0.04858439700108689,1.0773143438453714,0.9275625044815647,0.008149795959802779,304.3954325419621,-252.94455611781106,916,1059,0.2,1.2034077238657288
AAPL,30min,6,1,89.33333333333333,2.391227998164801,-0.023031942246773452,0.2887666598972207,-1.6695573988505699,0.0798787602974564,1.145621181262729,0.8336775158297965,0.006818106988016394,290.21049319670686,-200.3468878620684,1005,1125,0.16666666666666666,1.4485400611588553
AAPL,30min,7,1,91.61904761904762,2.5682050496059587,-0.018696907782476384,0.2826688191774014,-1.9870211108873506,0.09244718694340312,1.0692464358452138,1.0202504260327179,0.007119776114643405,271.92740404866015,-174.85785775808688,962,1050,0.14285714285714285,1.5551340244878642
AAPL,30min,8,1,92.5233644859813,2.4664766376456777,-0.01623501482912819,0.2775850956240738,-2.2669378473372572,0.0873403896082734,1.089613034623218,1.1781077076444133,0.0075798262979570935,274.80924466783307,-181.35502778698057,990,1070,0.125,1.5153108685281322
AAPL,30min,9,1,93.36188436830835,1.9550667447695895,-0.010421245576383988,0.2905588064299938,-2.9350782992569515,0.07643728549574258,0.9501525940996948,1.845808833891528,0.009472683025703123,253.3672792069546,-181.97485455393098,872,934,0.1111111111111111,1.3923202731939286
AAPL,30min,10,1,92.86926994906621,1.3685108903183687,-0.009263008157520026,0.35736641955539783,-3.7993492141800393,0.06096224872876225,0.5991861648016277,2.0933132285941696,0.012169365316940182,195.4794314968026,-159.57266699556166,547,589,0.1,1.2250182639501765
AAPL,30min,1,2,37.70287141073658,2.371960352315678,-0.1050005494823963,0.8178518532266146,-0.4049766273159304,0.0560648222768893,1.62970498474059,0.18513571474680882,0.006550491100447071,493.9825193488752,-404.1666740612985,604,1602,2.0,1.222224767779727
AAPL,30min,2,2,55.44642857142858,2.4650536247843196,-0.04872253198564786,0.8058600034675116,-0.8129906981041484,0.0846041998208524,1.1393692777212614,0.3931232064752635,0.008966173338652418,500.4390621533247,-405.6823583539701,621,1120,1.0,1.2335736367334873
AAPL,30min,3,2,62.92134831460674,1.4006057875620725,-0.0304687357663245,0.7968555879360368,-1.2337164268236886,0.043946863362206046,0.9063136456211812,0.6419869703946552,0.011005819602590517,446.2391292441806,-407.1264208518173,560,890,0.6666666666666666,1.0960701796521315
AAPL,30min,4,2,72.66288951841359,2.0914603932817153,-0.019690234843968674,0.6984239829680827,-1.4502768354042854,0.11103126633087723,0.7182095625635809,0.9593429172571469,0.01130166133691563,358.2915032626264,-279.9034292330271,513,706,0.5,1.2800539966387448
AAPL,30min,5,2,76.2063227953411,1.5402887773446654,-0.014997190573818275,0.7008425349867415,-1.9051856094927913,0.08077261042671958,0.6113936927772126,1.2797246125043047,0.013186364123739445,320.9858810239276,-272.44154215746914,458,601,0.4,1.178182587288396
AAPL,30min,6,2,81.18609406952966,1.7476983488957585,-0.010956947535742511,0.6969663407597231,-2.343692793159271,0.12489959163794911,0.4979633401221996,1.7113346598085928,0.014370995486643112,276.69563728161006,-215.61973697065295,397,489,0.3333333333333333,1.283257465986381
AAPL,30min,7,2,81.81818181818183,1.5135533811723012,-0.013193492320589518,0.7478618818371009,-2.7082252337691495,0.1194824062723282,0.3916581892166836,1.4253372405371179,0.015208138921920435,235.5764927786868,-189.57576636384047,315,385,0.2857142857142857,1.242650879366934
AAPL,30min,8,2,84.59119496855347,1.7609192647108158,-0.010868789115756708,0.8333053802275846,-3.323317772421291,0.19281942274395303,0.323499491353001,1.6627248518753022,0.016974941198897784,224.15914728122027,-162.84257084864325,269,318,0.25,1.3765389855553727
AAPL,30min,9,2,87.58169934640523,1.7474540766234767,-0.010136356839521606,0.7444228327032706,-3.6694979276047826,0.19628888207678044,0.31160896130346233,1.779447139124541,0.016356325597960505,199.50531916447653,-139.44092124898174,268,306,0.2222222222222222,1.4307515855280784
AAPL,30min,10,2,86.20689655172413,1.51075242456543,-0.008895566726820436,0.7752026806476375,-3.9251814392288322,0.1268738365267452,0.38351983723296035,2.105685023783494,0.018330140753645717,251.94087121048221,-204.1094348398993,325,377,0.2,1.2343421136220443
AAPL,30min,1,3,30.431491294473883,3.2268476193270867,-0.10243214674124071,1.2274618439811842,-0.40446418706674736,0.09215524100385716,1.345213849287169,0.18625449331015692,0.008322644323132452,493.43966128043604,-371.7025879143408,402,1321,3.0,1.3275120414123929
AAPL,30min,2,3,45.74742268041237,2.399877168768693,-0.048124854924367355,1.2263251989911625,-0.8142844816865126,0.11924185419051676,0.790224032586558,0.39080806555474673,0.01131493421016598,435.34544564186274,-342.81376679002176,355,776,1.5,1.2699182116233911
AAPL,30min,3,3,54.35435435435435,1.7448883506042168,-0.029870412093347214,1.2270573165321825,-1.2567600215590036,0.09330285590197147,0.6782077393075356,0.6383230127992413,0.01391946392998838,444.1947485846501,-382.0550465539371,362,666,1.0,1.1626459396131557
AAPL,30min,4,3,62.888482632541134,2.142859978064327,-0.02081602042300328,1.193450106514407,-1.6146866672700388,0.15130794000939352,0.5570264765784114,0.888110225885281,0.015371822221694717,410.54683664095603,-327.78139345581786,344,547,0.75,1.252501956601433
AAPL,30min,5,3,67.88321167883211,1.7856677210381011,-0.014982878713073938,1.1278593964122055,-1.902284809891102,0.15467439584763967,0.4185336048879837,1.2316228673346628,0.016310620865976254,314.67277159900533,-251.10159490562546,279,411,0.6,1.253169147401364
AAPL,30min,6,3,69.65174129353234,1.3723336267149517,-0.016550832046778936,1.2108938704914451,-2.461393896980872,0.09641847837298065,0.4093686354378819,1.1501424920794163,0.01869185906793209,339.0502837376046,-300.2900554316664,280,402,0.5,1.1290759637385275
AAPL,30min,7,3,75.54585152838428,1.466993650830569,-0.014407866220381548,1.1888224199471715,-2.9063565117164076,0.18738128381983327,0.23319755600814665,1.258075754212663,0.019867757796914833,205.6662786508607,-162.75596465611883,173,229,0.42857142857142855,1.2636481807926703
AAPL,30min,8,3,79.5774647887324,1.729123880736841,-0.009778621110527273,1.187663222960271,-3.566515074685144,0.216739486117193,0.2892057026476578,1.8236318737853747,0.02155699714826426,268.4118883890212,-206.85787433173837,226,284,0.375,1.2975666952787523
AAPL,30min,9,3,77.5609756097561,1.1809814167239363,-0.010418238671144355,1.3648086050056847,-4.204783594499419,0.11504645292161239,0.20875763747454176,1.8092823619977039,0.025770123812196562,217.00456819590386,-193.42004534697327,159,205,0.3333333333333333,1.1219342225187812
AAPL,30min,10,3,82.35294117647058,1.65366192304142,-0.009554387789312247,1.2448841653669078,-4.254055495407299,0.2744830487596947,0.20773930753564154,1.805994260742177,0.023256915684066178,209.1405397816405,-153.14599783466278,168,204,0.3,1.365628503119159
AAPL,30min,1,4,25.27372262773723,3.184264321913081,-0.10374561718452006,1.6344158204347543,-0.40490706195479503,0.11050574682431545,1.1160896130346232,0.182127621817032,0.009834654790913291,452.73318226042693,-331.61888374097714,277,1096,4.0,1.3652213563750202
AAPL,30min,2,4,39.30555555555556,2.9031930354013946,-0.04741536793789024,1.6678422743076788,-0.820962436555398,0.1572760817421725,0.7331975560081466,0.3886343180277808,0.013590711069209428,471.9993636290732,-358.76058477470895,283,720,2.0,1.3156388512564021
AAPL,30min,3,4,47.93713163064833,2.058393044945279,-0.029361759522693293,1.6866711815268962,-1.2543518288196662,0.15549024293782135,0.5183299389002036,0.6282013704378251,0.016519271781700522,411.54776829256264,-332.4032346372116,244,509,1.3333333333333333,1.2380979647858428
AAPL,30min,4,4,53.669724770642205,1.5978320354105622,-0.020954005919797156,1.688024652082727,-1.6843959045441053,0.12557292630607528,0.4439918533604888,0.8945435449757999,0.01899336821156318,394.99776858735805,-340.24797271790925,234,436,1.0,1.160911453585178
AAPL,30min,5,4,59.598853868194844,1.7216789144445768,-0.020603113162920905,1.5845406308622216,-1.906378422919075,0.17416932260101015,0.3550356052899288,0.8861916463599823,0.019177558861611682,329.5844512193421,-268.7993576315896,208,349,0.8,1.2261355611982645
AAPL,30min,6,4,62.807017543859644,1.1497241586889608,-0.01537925819066408,1.726378151385693,-2.7086105147445414,0.07687359486006207,0.29022403258655805,1.2504675981754207,0.023528505774158263,309.0216890980391,-287.1127145629214,179,285,0.6666666666666666,1.0763079216762317
AAPL,30min,7,4,67.6328502415459,1.5436260691051265,-0.015679100661725093,1.849150135559623,-3.1135630547133095,0.24286132518142747,0.21079429735234215,1.1206884327925755,0.025635054663864384,258.8810189783472,-208.60872466579173,140,207,0.5714285714285714,1.2409884552676107
AAPL,30min,8,4,69.52380952380952,1.2843677515226082,-0.012580524294911981,1.7997164208383654,-3.58855795683133,0.15757565811998206,0.2136317395727365,1.4645052135268806,0.02757876642531813,262.7585974424013,-229.66770923720512,146,210,0.5,1.1440815877647794
AAPL,30min,9,4,70.65868263473054,1.1583724553799324,-0.009929335657358002,1.933074520912427,-4.188170753167236,0.13702051833815473,0.17006109979633402,1.8762377926878815,0.031079179006229942,228.1027934676664,-205.22036690519454,118,167,0.4444444444444444,1.1115017330275159
AAPL,30min,10,4,74.83443708609272,1.3392733233689655,-0.010340906845539942,1.7284589131019812,-4.205110578731533,0.23524274959420902,0.1536113936927772,1.7065788105101585,0.028669497363988553,195.31585718052386,-159.79420199179825,113,151,0.4,1.2222962707404668
AAPL,30min,1,5,21.837708830548927,3.2147036692640287,-0.10837286406512463,2.1173285657193346,-0.40491416113456774,0.14588586155548494,0.8533604887983707,0.17108656806655217,0.011449811571746743,387.4711275266382,-265.2187755431418,183,838,5.0,1.4609490852717184
AAPL,30min,2,5,33.56282271944922,2.522402193814997,-0.04669549817995545,2.181827643572149,-0.8436465347546017,0.17178800013991874,0.5916496945010183,0.3915178274390616,0.01588433415120967,425.4563904965691,-325.64756241527624,195,581,2.5,1.3064933983875902
AAPL,30min,3,5,42.092457420924575,1.9774546725067357,-0.028873295393492218,2.1957537858181184,-1.2779556689688607,0.1842140042139797,0.4185336048879837,0.6288807602457744,0.019185209873618336,379.8654049465345,-304.1534492145888,173,411,1.6666666666666667,1.2489268358700374
AAPL,30min,4,5,48.78787878787879,1.5850234208815974,-0.019323319541754154,2.157780468196724,-1.7359186425591342,0.16373455996114814,0.3360488798370672,0.9502846734335778,0.021998386239148373,347.4026553796726,-293.3702505924937,161,330,1.25,1.1841782003391772
AAPL,30min,5,5,54.60992907801418,1.503131504170625,-0.014467426767407015,2.0346428378913495,-2.068726879860462,0.1721204128125129,0.28716904276985744,1.2634448520627255,0.023414203946008644,313.3349970352678,-264.79704062213915,154,282,1.0,1.1833024881965788
AAPL,30min,6,5,57.14285714285714,1.1874901567169052,-0.014926321386931788,2.0642377226110593,-2.518045944204277,0.1004018654044868,0.25661914460285135,1.2726498950093885,0.025330693238410126,297.2502320559925,-271.9489619740619,144,252,0.8333333333333334,1.0930368327140143
AAPL,30min,7,5,59.44444444444444,1.1777981404325617,-0.017863291928581763,2.3698539922345185,-3.139512143342195,0.1354999483617408,0.18329938900203666,1.043760612037587,0.029947241557619596,253.5743771690935,-229.18438646398022,107,180,0.7142857142857143,1.1064208215987983
AAPL,30min,8,5,63.47305389221557,1.2248933899076302,-0.013560608885640969,2.415890044509363,-3.720700135799162,0.1743810564924769,0.1711065573770492,1.346266203017352,0.0325080061396453,256.0843447179925,-226.96270828374887,106,167,0.625,1.1283102261796936
AAPL,30min,9,5,68.46153846153847,1.449150335471612,-0.008811951987248056,2.5627091680960814,-4.44504911045779,0.3525700187060146,0.13238289205702647,1.8695403511934845,0.036460897901890194,228.08111596055122,-182.24701352876937,89,130,0.5555555555555556,1.2514943951306314
AAPL,30min,10,5,69.40298507462687,1.2027618714955772,-0.008414864655178442,2.3799366866251064,-4.729433756862308,0.20468155093119578,0.13958333333333334,2.133508407605795,0.036279185156199024,221.33411185613488,-193.90678403135462,93,134,0.5,1.1414459425016572
AAPL,30min,1,6,18.63013698630137,2.6311210349366707,-0.1043624313144403,2.667897340712365,-0.4375863075168743,0.14096955023542232,0.7433808553971487,0.17813215218830855,0.013066460531149113,362.83403833688163,-259.9262666650233,136,730,6.0,1.3959113982292501
AAPL,30min,2,6,28.39506172839506,1.9321399313074805,-0.04560251547088796,2.6918588406013932,-0.8558395301889538,0.15153161213423125,0.49490835030549896,0.4053435142291233,0.018050103590468655,371.4765200029923,-297.8321565057559,138,486,3.0,1.2472680061187857
AAPL,30min,3,6,36.75675675675676,1.3058438125975722,-0.03023547958539681,2.5005641875363125,-1.3067769003175156,0.09267820224497268,0.37678207739307534,0.6308224059644912,0.020405863661229474,340.0767295049385,-305.78579467429864,136,370,2.0,1.1121403787483461
AAPL,30min,4,6,42.75618374558304,1.4095151190749202,-0.019495950784761348,2.6730351193140303,-1.7314638706845114,0.15173181055161417,0.28818737270875766,0.9480267004433817,0.024804660274450885,323.43724943699766,-280.4971470508908,121,283,1.5,1.15308570100471
