timestamp,open,high,low,close,volume,trade_count,vwap,9EMA,20EMA,50EMA,200SMA,ATR,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER,MACD,Entry Price,Entry Time,Exit Price,Exit Time,Exit
2023-08-24 13:50:00+00:00,1661.345,1664.0,1661.345,1663.4,0.0,0.0,0.0,1663.9014625229747,1665.4028733345747,1667.6843430376741,1673.5966549999998,2.127109605357126,41.920735306590316,1670.1520261944827,1665.8359,1661.5197738055174,-1.6003854783161842,1663.4,2023-08-24 13:50:00+00:00,1652.7644519732144,2023-08-24 14:30:00+00:00,-1
2023-08-24 13:55:00+00:00,1663.165,1664.665,1663.165,1664.3605,0.022306613,1.0,1663.93,1663.9932700183801,1665.303599683663,1667.553996251883,1673.5004499999998,2.114609605357129,45.10505531126007,1670.1173660697773,1665.7526750000002,1661.387983930223,-1.4839836226865373,1664.3605,2023-08-24 13:55:00+00:00,1653.7874519732143,2023-08-24 14:25:00+00:00,-1
2023-08-24 14:00:00+00:00,1663.733,1665.27,1663.3065,1663.9085,0.028380926,1.0,1665.27,1663.9763160147045,1665.1707330471238,1667.4110356145543,1673.4004175,2.050288176785703,43.88566148023104,1670.0393728498364,1665.6185999999998,1661.1978271501632,-1.411931073430651,1663.9085,2023-08-24 14:00:00+00:00,1653.6570591160714,2023-08-24 14:25:00+00:00,-1
2023-08-24 14:05:00+00:00,1664.437,1665.3935,1658.9,1660.8,0.0,0.0,0.0,1663.3410528117636,1664.7544727569216,1667.1517793159444,1673.2939900000001,2.426323891071401,36.5645625418183,1669.9144681563598,1665.2296000000001,1660.5447318436404,-1.587360773319233,1660.8,2023-08-24 14:05:00+00:00,1648.668380544643,2023-08-24 14:30:00+00:00,-1
2023-08-24 14:10:00+00:00,1659.865,1660.8345,1659.0095,1660.8345,0.0,0.0,0.0,1662.839742249411,1664.381142018167,1666.9040428721817,1673.193905,2.4609667482142674,36.69079568297302,1669.650666280265,1664.844775,1660.038883719735,-1.7039639766701384,1660.8345,2023-08-24 14:10:00+00:00,1648.5296662589285,2023-08-24 14:30:00+00:00,-1
2023-08-24 14:15:00+00:00,1661.62,1661.62,1657.093,1658.47,0.059155262,2.0,1659.657993,1661.9657937995291,1663.818176111675,1666.5732960928806,1673.0789525,2.717895319642821,31.99198880421865,1669.8070838302365,1664.393275,1658.9794661697633,-1.9645224524958849,1658.47,2023-08-24 14:15:00+00:00,1644.880523401786,2023-08-24 14:40:00+00:00,-1
2023-08-24 14:20:00+00:00,1658.925,1659.845,1656.6975,1656.6975,0.0,0.0,0.0,1660.9121350396233,1663.1400164819918,1666.1860099715911,1672.963165,2.763073891071388,28.994374085318157,1670.0037006690234,1663.83765,1657.6715993309765,-2.2876719996238535,1656.6975,2023-08-24 14:20:00+00:00,1642.8821305446431,2023-08-24 15:00:00+00:00,-1
2023-08-24 14:25:00+00:00,1655.995,1656.715,1653.655,1653.655,0.005134332,1.0,1655.995,1659.460708031699,1662.236681578945,1665.6945978158426,1672.8641524999998,2.8977167482142443,24.71379067734155,1670.4797825800417,1663.12265,1655.7655174199583,-2.7574880607680825,1653.655,2023-08-24 14:25:00+00:00,1639.1664162589288,2023-08-25 09:50:00+00:00,-1
2023-08-24 14:30:00+00:00,1652.624,1652.885,1647.1,1649.15,0.0,0.0,0.0,1657.3985664253594,1660.9903309523788,1665.0457900583585,1672.8013900000003,3.2288596053571155,20.00440941036294,1671.7404614855425,1662.2609,1652.7813385144575,-3.453526421371407,1649.15,2023-08-24 14:30:00+00:00,1633.0057019732144,2023-08-25 09:50:00+00:00,-1
2023-08-24 14:35:00+00:00,1649.426,1650.2615,1647.395,1649.095,0.0,0.0,0.0,1655.7378531402878,1659.8574422902475,1664.4202688795995,1672.7212275000002,3.2905024624999766,19.954415618341102,1672.1577948811232,1661.34065,1650.523505118877,-3.9638866592074464,1649.095,2023-08-24 14:35:00+00:00,1632.6424876875,2023-08-25 09:50:00+00:00,-1
2023-08-24 14:40:00+00:00,1648.647,1648.647,1644.715,1644.715,0.0,0.0,0.0,1653.5332825122305,1658.4153049292713,1663.647513237262,1672.6013025000002,3.4058349749999803,16.432425578990646,1672.9306009172242,1660.2046500000001,1647.478699082776,-4.6679707582616174,1644.715,2023-08-24 14:40:00+00:00,1627.685825125,2023-08-25 09:50:00+00:00,-1
2023-08-24 14:45:00+00:00,1645.935,1649.31,1644.28,1648.1765,0.001,1.0,1649.31,1652.4619260097845,1657.440180650293,1663.0408068358008,1672.47711,3.56133497499999,27.346361230705185,1672.5618694123486,1659.2409750000002,1645.9200805876517,-4.8902762973127665,1648.1765,2023-08-24 14:45:00+00:00,1630.369825125,2023-08-25 09:50:00+00:00,-1
2023-08-24 14:50:00+00:00,1648.406,1649.065,1644.7795,1647.795,0.0,0.0,0.0,1651.5285408078278,1656.5215920169317,1662.442932057926,1672.3467850000002,3.6238214285714156,26.928936965334813,1672.200023446636,1658.3354749999999,1644.4709265533638,-5.039150707711087,1647.795,2023-08-24 14:50:00+00:00,1629.675892857143,2023-08-25 09:50:00+00:00,-1
2023-08-24 14:55:00+00:00,1647.67,1649.7,1645.215,1645.215,0.0,0.0,0.0,1650.2658326462622,1655.4447737296048,1661.7673268791837,1672.2062949999997,3.7977499999999997,24.234756668201385,1672.0115213574804,1657.3470249999998,1642.6825286425192,-5.304175949957653,1645.215,2023-08-24 14:55:00+00:00,1626.22625,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:00:00+00:00,1644.0,1648.7435,1642.545,1648.13,0.0,0.0,0.0,1649.83866611701,1654.7481286124996,1661.2325297466666,1672.0767775,4.022642857142857,32.457016939578324,1671.5190904813596,1656.58705,1641.6550095186406,-5.218834747160372,1648.13,2023-08-24 15:00:00+00:00,1628.0167857142858,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:05:00+00:00,1646.521,1646.708,1644.95,1645.96,2.0,1.0,1646.708,1649.0629328936081,1653.911163982738,1660.6336070115033,1671.938875,4.142642857142862,29.859218274337763,1670.715128846866,1655.6294249999999,1640.5437211531337,-5.265603494288598,1645.96,2023-08-24 15:05:00+00:00,1625.2467857142858,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:10:00+00:00,1645.34,1646.3,1644.675,1646.3,0.0,0.0,0.0,1648.5103463148869,1653.1862912224772,1660.0715047757583,1671.7960449999998,4.118464285714286,30.793860456834935,1669.9220286206369,1654.768025,1639.6140213793633,-5.215116290537026,1646.3,2023-08-24 15:10:00+00:00,1625.7076785714285,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:15:00+00:00,1646.95,1647.962,1645.5015,1646.6865,0.0,0.0,0.0,1648.1455770519099,1652.5672634870032,1659.5466026276893,1671.650895,3.8303928571428645,31.90468954785767,1668.5764445184586,1653.8440999999998,1639.111755481541,-5.085297355511329,1646.6865,2023-08-24 15:15:00+00:00,1627.5345357142858,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:20:00+00:00,1645.67,1647.25,1645.448,1647.25,0.0,0.0,0.0,1647.9664616415282,1652.060857440622,1659.0643829167996,1671.501875,3.828749999999997,33.57862831067003,1667.4873012973082,1653.07745,1638.6675987026917,-4.88068369011512,1647.25,2023-08-24 15:20:00+00:00,1628.10625,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:25:00+00:00,1645.9365,1645.9365,1641.7315,1642.1,0.0,0.0,0.0,1646.7931693132227,1651.1122043510388,1658.3991129984938,1671.3358575,3.899571428571432,27.03708500781852,1666.8395454753854,1652.1349500000001,1637.4303545246148,-5.075579722182283,1642.1,2023-08-24 15:25:00+00:00,1622.6021428571428,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:30:00+00:00,1641.3025,1645.007,1641.3025,1644.7035,0.0,0.0,0.0,1646.3752354505784,1650.501851555702,1657.8620301358078,1671.1856099999998,3.9393571428571477,34.033502712787296,1665.2520325343962,1651.200125,1637.148217465604,-4.962748069560803,1644.7035,2023-08-24 15:30:00+00:00,1625.0067142857142,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:35:00+00:00,1645.278,1646.1,1643.15,1645.46,0.229691536,1.0,1646.1,1646.192188360463,1650.0216752170636,1657.375676012835,1671.03476,3.9314999999999958,35.95523644770056,1663.0679933443057,1650.2550999999999,1637.442206655694,-4.757444090218087,1645.46,2023-08-24 15:35:00+00:00,1625.8025,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:40:00+00:00,1647.0505,1647.2,1646.2,1646.2,0.0,0.0,0.0,1646.1937506883705,1649.6577061487717,1656.93741420841,1670.88536,3.58757142857142,37.862160554361814,1660.553851567925,1649.369675,1638.1854984320748,-4.483346168052549,1646.2,2023-08-24 15:40:00+00:00,1628.2621428571429,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:45:00+00:00,1646.2755,1646.6925,1645.68,1646.67,0.0,0.0,0.0,1646.2890005506968,1649.3731627060317,1656.5347705139627,1670.73446,3.455142857142846,39.10238668156928,1658.5126809628914,1648.6631750000001,1638.8136690371089,-4.1800119422189255,1646.67,2023-08-24 15:45:00+00:00,1629.3942857142858,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:50:00+00:00,1646.25,1646.25,1642.635,1643.1365,0.0,0.0,0.0,1645.6585004405576,1648.7791948292665,1656.0093481408662,1670.5704675000002,3.430499999999987,33.66257373451961,1656.0823978915048,1647.778275,1639.474152108495,-4.176596102124222,1643.1365,2023-08-24 15:50:00+00:00,1625.9840000000002,2023-08-25 09:50:00+00:00,-1
2023-08-24 15:55:00+00:00,1643.772,1644.651,1642.451,1642.451,0.001,1.0,1644.651,1645.0170003524463,1648.1765096074316,1655.4776482137736,1670.3779975,3.228357142857135,32.71181060787393,1653.9175074355915,1646.9773249999998,1640.0371425644082,-4.181007098037298,1642.451,2023-08-24 15:55:00+00:00,1626.3092142857145,2023-08-25 09:50:00+00:00,-1
2023-08-24 16:00:00+00:00,1642.45,1644.502,1641.895,1644.502,0.0,0.0,0.0,1644.9140002819574,1647.8265563114855,1655.0472306367628,1670.2044824999998,3.108464285714279,38.32461333086237,1651.65901380999,1646.3675500000002,1641.0760861900103,-3.973203666367681,1644.502,2023-08-24 16:00:00+00:00,1628.9596785714286,2023-08-25 09:50:00+00:00,-1
2023-08-25 09:30:00+00:00,1655.455,1656.33,1653.855,1653.855,0.0,0.0,0.0,1654.3716380534693,1653.9069225498372,1653.201324742165,1652.6014975,1.9409642857142606,51.07395389407646,1657.1825189326917,1654.211475,1651.2404310673085,0.6147038520955448,1653.855,2023-08-25 09:30:00+00:00,1644.1501785714288,2023-08-25 09:50:00+00:00,-1
2023-08-25 09:35:00+00:00,1653.895,1655.1325,1653.895,1654.35,0.0,0.0,0.0,1654.3673104427758,1653.9491204022336,1653.2463708307075,1652.6277475000002,1.8544285714285382,53.17056884683048,1656.8439134741668,1654.3974750000002,1651.9510365258336,0.5756435730397698,1654.35,2023-08-25 09:35:00+00:00,1645.0778571428573,2023-08-25 09:50:00+00:00,-1
2023-08-25 09:40:00+00:00,1654.605,1654.605,1652.5635,1653.285,0.0,0.0,0.0,1654.150848354221,1653.885870840116,1653.2478857000917,1652.6490475,1.8223928571428263,48.36807865227017,1656.8287013143176,1654.41055,1651.9923986856825,0.45352348462802183,1653.285,2023-08-25 09:40:00+00:00,1644.173035714286,2023-08-25 09:50:00+00:00,-1
2023-08-25 09:45:00+00:00,1653.266,1653.959,1652.866,1653.0465,0.0,0.0,0.0,1653.929978683377,1653.805930760105,1653.2399882216566,1652.6611300000002,1.8071428571428214,47.33693592694461,1656.7420660543512,1654.450225,1652.158383945649,0.33365135285657743,1653.0465,2023-08-25 09:45:00+00:00,1644.0107857142857,2023-08-25 09:50:00+00:00,-1
2023-08-25 09:50:00+00:00,1652.6985,1654.04,1616.8680603625,1653.4,0.0,0.0,0.0,1653.8239829467018,1653.767270687714,1653.2462631933565,1652.6819475,4.3429956883928265,49.07001821997146,1656.7375303744195,1654.4546750000002,1652.1718196255808,0.2641315760799898,1653.4,2023-08-25 09:50:00+00:00,1631.685021558036,2023-08-25 11:00:00+00:00,-1
2023-08-25 09:55:00+00:00,1653.2205,1653.2205,1651.881,1652.344,0.0,0.0,0.0,1653.5279863573617,1653.6317210984078,1653.2108803230285,1652.706365,4.341531402678551,44.37232717265512,1656.7701723206187,1654.320175,1651.8701776793814,0.1224151518126746,1652.344,2023-08-25 09:55:00+00:00,1630.6363429866074,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:00:00+00:00,1652.572,1652.922,1651.8715,1652.17,0.0,0.0,0.0,1653.2563890858894,1653.492509565226,1653.1700614868314,1652.7204225,4.308352831249977,43.631128401915525,1656.675177457851,1654.14175,1651.608322542149,-0.003891621067396045,1652.17,2023-08-25 10:00:00+00:00,1630.6282358437502,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:05:00+00:00,1652.254,1653.15,1651.9,1653.07,0.0,0.0,0.0,1653.219111268712,1653.452270559014,1653.1661375069555,1652.7378975,4.2786742598214165,48.42957978104873,1655.8967337476204,1653.91525,1651.9337662523797,-0.031010698154886995,1653.07,2023-08-25 10:05:00+00:00,1631.676628700893,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:10:00+00:00,1652.755,1653.22,1652.25,1652.918,0.0,0.0,0.0,1653.1588890149696,1653.4013876486317,1653.1564066243295,1652.7699400000001,4.188781402678566,47.69118999847863,1655.7510443748401,1653.8056499999998,1651.8602556251594,-0.06402979617905658,1652.918,2023-08-25 10:10:00+00:00,1631.974092986607,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:15:00+00:00,1652.661,1654.485,1652.661,1653.8,0.007406281,1.0,1654.04,1653.2871112119758,1653.4393507297143,1653.1816455802384,1652.8219375,4.192638545535699,52.24144596433877,1655.486177168259,1653.7189000000003,1651.9516228317416,-0.01881080122734602,1653.8,2023-08-25 10:15:00+00:00,1632.8368072723215,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:20:00+00:00,1654.25,1655.925,1654.095,1654.8,0.030043751,1.0,1655.925,1653.589688969581,1653.5689363745034,1653.2451104594447,1652.8646849999998,4.232174259821412,56.82697612108648,1655.477069178997,1653.7164,1651.955730821003,0.09660363414764106,1654.8,2023-08-25 10:20:00+00:00,1633.6391287008928,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:25:00+00:00,1654.5815,1655.34,1653.45,1653.48,0.0,0.0,0.0,1653.5677511756649,1653.5604662435983,1653.2543218139765,1652.891835,4.16731711696426,50.00223176711549,1655.458653850793,1653.696625,1651.934596149207,0.08062800791299196,1653.48,2023-08-25 10:25:00+00:00,1632.6434144151788,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:30:00+00:00,1652.99,1654.66,1652.99,1654.394,0.0,0.0,0.0,1653.733000940532,1653.6398504108747,1653.2990150761734,1652.92504,4.159138545535695,54.11174455383577,1655.5290777878556,1653.746325,1651.9635722121445,0.14010433484668283,1654.394,2023-08-25 10:30:00+00:00,1633.5983072723216,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:35:00+00:00,1654.103,1654.75,1653.4,1653.725,0.0,0.0,0.0,1653.7314007524258,1653.6479598955534,1653.3157203673038,1652.9518150000001,4.121959974107118,50.81919653884544,1655.4865947015248,1653.7199,1651.9532052984753,0.1317384447254426,1653.725,2023-08-25 10:35:00+00:00,1633.1152001294643,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:40:00+00:00,1654.1,1654.585,1653.068,1653.068,0.0,0.0,0.0,1653.5987206019408,1653.5927256197865,1653.3060058430958,1652.982355,4.053531402678557,47.746590490458345,1655.48744228096,1653.6997,1651.9119577190397,0.07127242318051685,1653.068,2023-08-25 10:40:00+00:00,1632.8003429866071,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:45:00+00:00,1653.148,1654.3,1652.916,1653.5475,0.132346806,4.0,1653.951275,1653.588476481553,1653.588418417902,1653.3154762021902,1653.0133425000001,4.061138545535706,50.11708438794642,1655.491070409558,1653.717075,1651.943079590442,0.06133725048107408,1653.5475,2023-08-25 10:45:00+00:00,1633.2418072723215,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:50:00+00:00,1652.898,1653.5475,1651.5,1652.8395,0.150410046,4.0,1651.662714,1653.4386811852426,1653.5170928542923,1653.2968104687711,1653.04989,4.061567116964268,46.745070482315754,1655.4946418637487,1653.6778000000002,1651.8609581362516,-0.0036243492179437453,1652.8395,2023-08-25 10:50:00+00:00,1632.5316644151787,2023-08-25 11:00:00+00:00,-1
2023-08-25 10:55:00+00:00,1652.2865,1652.5,1651.505,1652.298,0.0,0.0,0.0,1653.2105449481942,1653.4009887729312,1653.2576414307803,1653.0984300000002,4.078817116964258,44.29056146558762,1655.3693012750389,1653.5478500000002,1651.7263987249614,-0.09767546750936162,1652.298,2023-08-25 10:55:00+00:00,1631.9039144151786,2023-08-25 11:00:00+00:00,-1
2023-08-25 11:00:00+00:00,1651.8505,1653.2,1616.8680603625,1653.127,0.022896148,1.0,1653.0,1653.1938359585556,1653.3748946040807,1653.2525182374163,1653.1408674999998,4.0188171169642635,48.72910481767547,1655.0893118770423,1653.4426250000001,1651.795938122958,-0.1041180762276781,1653.127,2023-08-25 11:00:00+00:00,1633.0329144151785,2023-08-25 11:30:00+00:00,-1
2023-08-25 11:05:00+00:00,1653.1,1653.8225,1652.965,1653.675,0.0,0.0,0.0,1653.2900687668446,1653.4034760703587,1653.2690861496746,1653.1836825,3.9715671169642683,51.48101408711204,1654.7524735720654,1653.3596249999998,1651.9667764279343,-0.0642640736427893,1653.675,2023-08-25 11:05:00+00:00,1633.8171644151787,2023-08-25 11:30:00+00:00,-1
2023-08-25 11:10:00+00:00,1653.684,1653.9205,1652.72,1653.21,0.001437456,1.0,1652.72,1653.2740550134758,1653.3850497779435,1653.2667690457658,1653.219375,3.9822814026785442,49.07403637356144,1654.7016743573645,1653.327375,1651.9530756426357,-0.06940109072115774,1653.21,2023-08-25 11:10:00+00:00,1633.2985929866072,2023-08-25 11:30:00+00:00,-1
2023-08-25 11:15:00+00:00,1653.295,1653.75,1652.7695,1652.84,0.0,0.0,0.0,1653.187244010781,1653.3331402752822,1653.250033004755,1653.2658124999998,3.9630314026785363,47.18365256932007,1654.5536217161948,1653.251875,1651.950128283805,-0.1021505930962121,1652.84,2023-08-25 11:15:00+00:00,1633.0248429866072,2023-08-25 11:30:00+00:00,-1
2023-08-25 11:20:00+00:00,1653.087,1653.5,1652.771,1652.8,0.0,0.0,0.0,1653.1097952086247,1653.2823650109697,1653.2323846516276,1653.3178125,3.945817116964252,46.97298904057807,1654.5447525714371,1653.227625,1651.9104974285628,-0.1298358089957219,1652.8,2023-08-25 11:20:00+00:00,1633.0709144151788,2023-08-25 11:30:00+00:00,-1
2023-08-25 11:25:00+00:00,1652.645,1654.375,1652.645,1654.375,0.0,0.0,0.0,1653.3628361669,1653.3864254861155,1653.2771930966617,1653.37302,3.9391028312499787,55.414115948460854,1654.7034796308003,1653.29405,1651.8846203691996,-0.024405869213524056,1654.375,2023-08-25 11:25:00+00:00,1634.6794858437502,2023-08-25 11:30:00+00:00,-1
2023-08-25 11:30:00+00:00,1654.36,1654.6425,1616.8680603625,1654.145,0.0,0.0,0.0,1653.5192689335202,1653.458670677914,1653.3112247399297,1653.43082,6.485491376785684,54.060743722355376,1654.7910026157006,1653.3312999999998,1651.871597384299,0.040126486675490014,1654.145,2023-08-25 11:30:00+00:00,1686.5724568839285,2023-08-29 14:20:00+00:00,1
2023-08-25 11:35:00+00:00,1654.2,1654.8105,1654.2,1654.6,0.0,0.0,0.0,1653.7354151468162,1653.5673687085887,1653.361764946207,1653.482365,6.3980270910714125,56.332806740303674,1654.930978560139,1653.4441,1651.9572214398609,0.12652503916183377,1654.6,2023-08-25 11:35:00+00:00,1686.590135455357,2023-08-29 14:20:00+00:00,1
2023-08-25 11:40:00+00:00,1654.535,1654.669,1653.5045,1653.678,0.0,0.0,0.0,1653.7239321174532,1653.5779050220567,1653.3741663208655,1653.524755,6.361919948214271,50.84511332678983,1654.8820836526604,1653.5194999999999,1652.1569163473393,0.11922447442429984,1653.678,2023-08-25 11:40:00+00:00,1685.4875997410716,2023-08-29 14:20:00+00:00,1
2023-08-25 11:45:00+00:00,1653.55,1654.5,1652.4,1652.942,0.027660146,2.0,1653.45,1653.5675456939628,1653.5173426390036,1653.3572186220083,1653.566515,6.4154913767857,46.916113121939446,1654.885738588525,1653.5131000000001,1652.1404614114751,0.05343372456513862,1652.942,2023-08-25 11:45:00+00:00,1685.0194568839286,2023-08-29 14:20:00+00:00,1
2023-08-25 11:50:00+00:00,1653.125,1653.184,1651.925,1651.925,0.0,0.0,0.0,1653.2390365551705,1653.3656909590986,1653.3010531858513,1653.592515,6.397062805357125,42.077603083910596,1654.9899364679427,1653.46345,1651.9369635320572,-0.07984887118846018,1651.925,2023-08-25 11:50:00+00:00,1683.9103140267855,2023-08-29 14:20:00+00:00,1
2023-08-25 11:55:00+00:00,1652.1,1654.0,1651.835,1653.59,0.0,0.0,0.0,1653.3092292441368,1653.3870537248988,1653.3123844334648,1653.6289775,6.452848519642836,50.989266792742335,1654.9725627241996,1653.45295,1651.9333372758006,-0.050542085853749086,1653.59,2023-08-25 11:55:00+00:00,1685.8542425982141,2023-08-29 14:20:00+00:00,1
2023-08-25 12:00:00+00:00,1654.305,1655.3875,1653.75,1654.835,0.0,0.0,0.0,1653.6143833953097,1653.5249533701465,1653.3720948478388,1653.6623275,6.434991376785709,56.39205211354396,1654.9809106980053,1653.4546999999998,1651.9284893019942,0.07231128825014821,1654.835,2023-08-25 12:00:00+00:00,1687.0099568839287,2023-08-29 14:20:00+00:00,1
2023-08-25 12:05:00+00:00,1654.815,1655.9485,1654.566,1654.757,0.0,0.0,0.0,1653.8429067162479,1653.6422911444183,1653.426404853806,1653.6794175000002,6.438419948214281,55.975723593610155,1655.1522783449932,1653.51855,1651.8848216550068,0.16151764929168166,1654.757,2023-08-25 12:05:00+00:00,1686.9490997410714,2023-08-29 14:20:00+00:00,1
2023-08-25 12:10:00+00:00,1654.317,1655.7585,1654.317,1655.2685,0.0,0.0,0.0,1654.1280253729985,1653.7971681782833,1653.4986438791468,1653.6937399999997,3.9462456883928456,58.15731554031549,1655.3355116622922,1653.5622749999998,1651.7890383377073,0.27037143473171454,1655.2685,2023-08-25 12:10:00+00:00,1635.5372715580356,2023-08-25 15:00:00+00:00,-1
2023-08-25 12:15:00+00:00,1656.28,1656.285,1655.196,1655.3,0.0,0.0,0.0,1654.362420298399,1653.9402950184467,1653.569285295651,1653.7182400000002,3.9627814026785666,58.294380194331204,1655.5771049644954,1653.6410250000001,1651.7049450355048,0.35508740412456063,1655.3,2023-08-25 12:15:00+00:00,1635.4860929866072,2023-08-25 15:00:00+00:00,-1
2023-08-25 12:20:00+00:00,1655.155,1655.8335,1654.8755,1654.991,0.0,0.0,0.0,1654.4881362387196,1654.040362159547,1653.6250388134688,1653.7419224999999,3.9454599741071337,56.34457748133166,1655.7431715439113,1653.7371749999998,1651.7311784560882,0.39276416186407914,1654.991,2023-08-25 12:20:00+00:00,1635.2637001294643,2023-08-28 09:30:00+00:00,-1
2023-08-25 12:25:00+00:00,1655.65,1656.009,1654.245,1654.4,0.0,0.0,0.0,1654.4705089909758,1654.0746133824475,1653.6554294482346,1653.7643275,4.001424259821436,52.71299933442342,1655.8049642012638,1653.7797999999998,1651.7546357987358,0.37066174514302475,1654.4,2023-08-25 12:25:00+00:00,1634.3928787008929,2023-08-28 09:30:00+00:00,-1
2023-08-25 12:30:00+00:00,1654.51,1655.3475,1654.08,1654.08,0.0,0.0,0.0,1654.3924071927809,1654.0751263936431,1653.6720792737942,1653.77617,4.03988854553573,50.80365012892145,1655.8211997889775,1653.841825,1651.8624502110224,0.3235939058868098,1654.08,2023-08-25 12:30:00+00:00,1633.8805572723213,2023-08-28 09:30:00+00:00,-1
