timestamp,open,high,low,close,volume,trade_count,vwap
2023-04-03 08:01:00+00:00,333.77,333.78,333.77,333.78,272,7,333.776029
2023-04-03 08:02:00+00:00,333.83,333.83,333.83,333.83,180,3,333.836111
2023-04-03 08:05:00+00:00,333.75,333.83,333.75,333.83,250,3,333.792
2023-04-03 08:08:00+00:00,333.73,333.73,333.73,333.73,200,1,333.73
2023-04-03 08:10:00+00:00,333.7,333.7,333.7,333.7,250,9,333.692
2023-04-03 08:50:00+00:00,333.5,333.5,333.5,333.5,100,1,333.5
2023-04-03 08:52:00+00:00,333.64,333.65,333.63,333.64,1500,6,333.642
2023-04-03 08:53:00+00:00,333.69,333.69,333.6,333.6,1505,7,333.643262
2023-04-03 09:05:00+00:00,333.77,333.79,333.77,333.79,750,5,333.783907
2023-04-03 09:07:00+00:00,333.81,333.81,333.81,333.81,750,6,333.81
2023-04-03 09:11:00+00:00,333.76,333.76,333.76,333.76,750,3,333.76
2023-04-03 10:16:00+00:00,333.81,333.81,333.81,333.81,300,5,333.81
2023-04-03 10:18:00+00:00,333.91,333.91,333.91,333.91,202,2,333.910198
2023-04-03 10:34:00+00:00,333.89,333.89,333.89,333.89,750,2,333.89
2023-04-03 10:40:00+00:00,333.92,333.95,333.92,333.95,1200,4,333.933333
2023-04-03 10:46:00+00:00,333.88,333.88,333.88,333.88,1000,4,333.88
2023-04-03 10:47:00+00:00,333.89,333.9,333.89,333.9,601,4,333.89178
2023-04-03 10:50:00+00:00,333.95,333.95,333.95,333.95,501,9,333.95002
2023-04-03 10:53:00+00:00,334.03,334.05,334.03,334.04,800,4,334.043675
2023-04-03 11:08:00+00:00,333.78,333.78,333.78,333.78,1000,7,333.7806
2023-04-03 11:16:00+00:00,333.85,333.87,333.85,333.87,1125,19,333.864667
2023-04-03 11:30:00+00:00,333.92,333.92,333.92,333.92,725,3,333.92
2023-04-03 11:39:00+00:00,333.84,333.84,333.84,333.84,1005,2,333.839652
2023-04-03 11:40:00+00:00,333.83,333.83,333.83,333.83,1391,10,333.829569
2023-04-03 11:41:00+00:00,333.7,333.73,333.7,333.73,417,7,333.722902
2023-04-03 11:46:00+00:00,333.76,333.76,333.76,333.76,410,2,333.759512
2023-04-03 11:54:00+00:00,333.85,333.85,333.84,333.85,700,7,333.844629
2023-04-03 12:00:00+00:00,333.84,333.9604,333.81,333.86,1751,51,333.882632
2023-04-03 12:01:00+00:00,333.86,333.86,333.86,333.86,537,24,333.842886
2023-04-03 12:02:00+00:00,332.84,332.84,332.84,332.84,124,13,332.910806
2023-04-03 12:08:00+00:00,333.77,333.77,333.77,333.77,3008,5,333.769771
2023-04-03 12:13:00+00:00,333.6,333.6,333.52,333.52,749,12,333.534299
2023-04-03 12:14:00+00:00,333.5,333.5,333.4,333.4,2080,25,333.485875
2023-04-03 12:15:00+00:00,333.56,333.56,333.55,333.55,1100,9,333.555091
2023-04-03 12:17:00+00:00,333.56,333.56,333.56,333.56,759,9,333.559644
2023-04-03 12:20:00+00:00,333.55,333.55,333.55,333.55,100,1,333.55
2023-04-03 12:22:00+00:00,333.55,333.55,333.55,333.55,250,1,333.55
2023-04-03 12:26:00+00:00,333.7,333.7,333.7,333.7,380,5,333.699389
2023-04-03 12:27:00+00:00,333.7,333.7,333.7,333.7,200,9,333.7
2023-04-03 12:30:00+00:00,333.7,333.7,333.7,333.7,449,7,333.708018
2023-04-03 12:37:00+00:00,333.7,333.7,333.7,333.7,821,15,333.698343
2023-04-03 12:42:00+00:00,333.82,333.82,333.82,333.82,100,1,333.82
2023-04-03 12:43:00+00:00,333.84,333.84,333.84,333.84,329,5,333.874316
2023-04-03 12:44:00+00:00,333.86,333.86,333.86,333.86,600,2,333.86
2023-04-03 12:46:00+00:00,333.92,333.92,333.92,333.92,100,1,333.92
2023-04-03 12:47:00+00:00,333.86,333.86,333.86,333.86,2060,17,333.824078
2023-04-03 12:50:00+00:00,333.85,333.85,333.85,333.85,1000,12,333.85
2023-04-03 12:53:00+00:00,333.89,333.89,333.89,333.89,110,2,333.89
2023-04-03 12:55:00+00:00,333.89,333.89,333.89,333.89,306,3,333.889608
2023-04-03 12:56:00+00:00,333.86,333.86,333.85,333.86,536,7,333.855457
2023-04-03 12:58:00+00:00,333.9,333.9,333.9,333.9,5050,22,333.899653
2023-04-03 13:00:00+00:00,333.79,333.79,333.73,333.73,1112,21,333.75286
2023-04-03 13:03:00+00:00,333.75,333.75,333.75,333.75,500,11,333.746
2023-04-03 13:05:00+00:00,333.7,333.7,333.7,333.7,561,8,333.699501
2023-04-03 13:07:00+00:00,333.65,333.65,333.65,333.65,549,13,333.650364
2023-04-03 13:12:00+00:00,333.66,333.66,333.66,333.66,5184,15,333.65865
2023-04-03 13:13:00+00:00,333.62,333.62,333.62,333.62,608,10,333.620082
2023-04-03 13:15:00+00:00,333.61,333.61,333.61,333.61,928,7,333.611153
2023-04-03 13:17:00+00:00,333.58,333.59,333.53,333.53,2612,30,333.571761
2023-04-03 13:19:00+00:00,333.63,333.64,333.63,333.64,1012,8,333.633656
2023-04-03 13:24:00+00:00,333.7,333.7,333.7,333.7,253,12,333.698972
2023-04-03 13:25:00+00:00,333.7,333.7,333.65,333.65,366,13,333.686667
2023-04-03 13:28:00+00:00,333.64,333.71,333.63,333.63,3752,33,333.685448
2023-04-03 13:29:00+00:00,333.59,333.59,333.5,333.57,7986,88,333.551073
2023-04-03 13:30:00+00:00,333.59,333.87,333.51,333.66,84101,758,333.629271
2023-04-03 13:31:00+00:00,333.65,333.88,333.62,333.77,25312,221,333.768239
2023-04-03 13:32:00+00:00,333.79,333.79,333.55,333.59,14299,154,333.674624
2023-04-03 13:33:00+00:00,333.6,333.66,333.57,333.61,11461,102,333.603013
2023-04-03 13:34:00+00:00,333.63,333.74,333.54,333.74,22054,289,333.622527
2023-04-03 13:35:00+00:00,333.74,333.955,333.74,333.92,22428,156,333.865357
2023-04-03 13:36:00+00:00,333.91,334.11,333.9,334.08,101591,597,333.98893
2023-04-03 13:37:00+00:00,334.05,334.28,334.0,334.28,23770,279,334.167557
2023-04-03 13:38:00+00:00,334.25,334.445,334.22,334.42,13209,219,334.354684
2023-04-03 13:39:00+00:00,334.426,334.5901,334.426,334.58,7560,218,334.507497
2023-04-03 13:40:00+00:00,334.57,334.65,334.5,334.6201,30187,405,334.578768
2023-04-03 13:41:00+00:00,334.62,334.77,334.55,334.77,9949,214,334.626984
2023-04-03 13:42:00+00:00,334.73,334.83,334.67,334.82,27395,463,334.747879
2023-04-03 13:43:00+00:00,334.81,334.96,334.81,334.94,14375,151,334.91494
2023-04-03 13:44:00+00:00,334.95,335.01,334.8,334.8,13667,172,334.945841
2023-04-03 13:45:00+00:00,334.79,335.01,334.79,335.01,8874,142,334.892739
2023-04-03 13:46:00+00:00,334.98,335.1561,334.98,335.15,8047,129,335.055558
2023-04-03 13:47:00+00:00,335.19,335.34,335.17,335.34,18845,156,335.235793
2023-04-03 13:48:00+00:00,335.41,335.52,335.35,335.5,9250,219,335.438323
2023-04-03 13:49:00+00:00,335.49,335.49,335.34,335.43,33148,531,335.427556
2023-04-03 13:50:00+00:00,335.45,335.46,335.26,335.29,19403,371,335.362134
2023-04-03 13:51:00+00:00,335.28,335.48,335.22,335.39,17311,279,335.371495
2023-04-03 13:52:00+00:00,335.4,335.605,335.4,335.605,11977,201,335.497866
2023-04-03 13:53:00+00:00,335.62,335.71,335.61,335.7,15013,294,335.65288
2023-04-03 13:54:00+00:00,335.665,335.7,335.4971,335.4971,15796,214,335.601702
2023-04-03 13:55:00+00:00,335.47,335.66,335.47,335.66,14787,222,335.584189
2023-04-03 13:56:00+00:00,335.65,335.71,335.6,335.6,4442,139,335.659006
2023-04-03 13:57:00+00:00,335.59,335.64,335.55,335.61,7001,144,335.590481
2023-04-03 13:58:00+00:00,335.59,335.6,335.39,335.4,18015,191,335.473542
2023-04-03 13:59:00+00:00,335.4,335.54,335.3762,335.47,8572,113,335.425646
2023-04-03 14:00:00+00:00,335.54,335.78,335.47,335.78,26688,380,335.592992
2023-04-03 14:01:00+00:00,335.8,335.86,335.62,335.71,16878,352,335.723777
2023-04-03 14:02:00+00:00,335.76,335.99,335.76,335.9311,6418,160,335.904268
